unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	2	0	0	0	0	nan	1
0	2	0	0	0	0	nan	2
1	2	0.333333	0	1	0	1.32626	3
1	2	0.333333	0	1	0	0.882473	4
2	2	0.333333	0	1	0	1.32626	5
2	2	0.333333	0	1	0	8.43161	6
2	2	0.333333	0	1	0	8.1318	7
2	2	0.333333	0	1	0	8.06131	8
2	2	0.333333	0	1	0	8.43161	9
2	2	0.333333	0	1	0	8.36007	10
3	3	0.333333	0	1	0	9.34228	11
3	3	0.333333	0	1	0	14.84	12
3	3	0.333333	0	1	0	13.373	13
3	3	0.333333	0	1	0	14.9707	14
3	3	0.333333	0	1	0	12.6781	15
3	4	0.333333	0	1	0	15.9029	16
3	4	0.666667	0	2	0	15.4745	17
3	4	0.666667	0	2	0	13.0137	18
4	5	0.666667	0	2	0	20.1195	19
4	5	0.666667	0	2	0	27.1277	20
5	5	0.666667	0	2	0	24.6003	21
5	5	0.666667	0	2	0	24.6003	22
5	5	0.666667	0	2	0	32.4024	23
5	5	0.666667	0	2	0	31.3363	24
5	5	0.666667	0	2	0	29.7733	25
5	5	0.666667	0	2	0	31.3279	26
5	6	0.666667	0	2	0	33.0903	27
5	6	0.666667	0	2	0	34.9847	28
5	6	0.666667	0	2	0	31.7885	29
5	6	0.666667	0	2	0	33.6508	30
5	6	0.666667	0	2	0	36.2315	31
5	6	0.666667	0	2	0	36.5654	32
5	6	0.666667	0	2	0	36.0648	33
5	7	0.666667	0	2	0	33.4949	34
6	8	0.666667	0	2	0	34.9847	35
6	8	0.666667	0	2	0	35.1824	36
6	9	0.666667	0	2	0	35.1304	37
6	9	0.666667	0	2	0	44.9241	38
6	9	0.666667	0	2	0	42.0816	39
6	10	0.666667	0	2	0	46.3763	40
6	10	0.666667	0	2	0	45.7319	41
6	10	0.666667	0	2	0	53.2037	42
6	10	0.666667	0	2	0	56.6091	43
6	10	0.333333	0	1	0	51.286	44
6	10	0.333333	0	1	0	55.5878	45
6	10	0.333333	0	1	0	56.297	46
6	11	0.333333	0	1	0	54.0238	47
7	11	0.333333	0	1	0	49.1645	48
7	11	0.333333	0	1	0	60.3062	49
7	11	0.333333	0	1	0	64.0915	50
7	11	0.333333	0	1	0	57.5676	51
7	11	0.333333	0	1	0	60.4352	52
7	11	0.333333	0	1	0	54.7602	53
7	12	0.333333	0	1	0	64.2169	54
7	12	0.333333	0	1	0	55.5898	55
7	12	0.333333	0	1	0	64.6778	56
7	12	0.333333	0	1	0	54.8006	57
7	12	0	0	0	0	54.1345	58
7	12	0	0	0	0	68.5787	59
7	12	0	0	0	0	65.7855	60
7	12	0	0	0	0	59.8217	61
7	13	0	0	0	0	67.3879	62
7	13	0	0	0	0	67.1844	63
7	13	0	0	0	0	63.1831	64
7	13	0	0	0	0	64.8924	65
7	13	0	0	0	0	72.8119	66
7	13	0	0	0	0	63.9622	67
8	13	0	0	0	0	72.5075	68
8	13	0	0	0	0	63.0965	69
8	13	0	0	0	0	67.8742	70
8	13	0	0	0	0	69.0168	71
9	13	0	0	0	0	72.7629	72
9	13	0	0	0	0	65.7189	73
9	14	0	0	0	0	71.0234	74
10	16	0	0	0	0	72.2623	75
11	16	0	0	0	0	71.3712	76
8	14	0	0	0	0	51.4349	77
9	14	0	0	0	0	68.9161	78
9	14	0	0	0	0	68.2925	79
10	14	0	0	0	0	77.4807	80
10	14	0	0	0	0	81.6581	81
10	14	0	0	0	0	71.7896	82
10	14	0	0	0	0	70.8079	83
10	14	0	0	0	0	77.8809	84
10	15	0	0	0	0	83.4879	85
10	15	0	0	0	0	83.814	86
11	15	0	0	0	0	87.4698	87
11	15	0	0	0	0	76.3801	88
11	15	0	0	0	0	83.4503	89
11	15	0	0	0	0	85.2308	90
10	16	0	0	0	0	87.7859	91
10	16	0	0	0	0	89.9806	92
10	16	0	0	0	0	86.1457	93
10	16	0	0	0	0	88.4876	94
10	16	0	0	0	0	80.498	95
11	16	0	0	0	0	85.5888	96
11	16	0	0	0	0	91.0879	97
11	16	0	0	0	0	90.5651	98
11	17	0	0	0	0	93.4984	99
11	17	0	0	0	0	87.5796	100
11	18	0	0	0	0	94.6027	101
11	18	0	0	0	0	89.4328	102
11	18	0	0	0	0	93.0114	103
11	18	0	0	0	0	92.8611	104
11	19	0	0	0	0	99.9403	105
12	19	0	0	0	0	99.7093	106
12	18	0	0	0	0	99.3372	107
12	18	0	0	0	0	97.0948	108
12	18	0	0	0	0	103.373	109
12	18	0	0	0	0	102.096	110
12	18	0	0	0	0	103.292	111
14	18	0	0	0	0	102.274	112
15	18	0	0	0	0	111.92	113
16	18	0	0	0	0	98.4268	114
16	18	0	0	0	0	106.926	115
16	18	0	0	0	0	105.196	116
16	18	0	0	0	0	109.618	117
17	18	0	0	0	0	110.299	118
17	18	0	0	0	0	109.198	119
18	18	0	0	0	0	104.462	120
18	18	0	0	0	0	113.06	121
18	18	0	0	0	0	118.992	122
18	17	0	0	0	0	120.537	123
19	17	0	0	0	0	111.13	124
19	17	0	0	0	0	119.05	125
19	17	0	0	0	0	119.61	126
19	16	0	0	0	0	122.673	127
19	16	0	0	0	0	121.046	128
19	16	0	0	0	0	115.602	129
19	16	0	0	0	0	115.031	130
19	16	0	0	0	0	109.285	131
19	15	0	0	0	0	123.036	132
19	14	0	0	0	0	113.208	133
19	13	0	0	0	0	104.199	134
20	13	0	0	0	0	106.024	135
20	13	0	0	0	0	99.9648	136
19	12	0	0	0	0	101.572	137
19	11	0	0	0	0	103.637	138
19	11	0	0	0	0	103.618	139
19	11	0	0	0	0	95.4377	140
19	11	0	0	0	0	101.505	141
19	12	0	0	0	0	102.381	142
19	12	0	0	0	0	102.523	143
19	12	0	0	0	0	103.725	144
18	12	0	0	0	0	97.2482	145
18	12	0	0	0	0	85.6802	146
16	12	0	0	0	0	90.5368	147
16	12	0	0	0	0	93.2131	148
17	12	0	0	0	0	99.3875	149
17	12	0	0	0	0	98.2404	150
17	12	0	0	0	0	94.7264	151
17	15	0	0	0	0	101.468	152
17	14	0	0	0	0	94.9516	153
17	14	0	0	0	0	102.306	154
17	14	0	0	0	0	112.644	155
17	14	0	0	0	0	97.9592	156
17	15	0	0	0	0	108.141	157
20	15	0	0	0	0	100.123	158
20	15	0	0	0	0	108.035	159
20	15	0	0	0	0	115.953	160
19	15	0	0	0	0	121.927	161
19	15	0	0	0	0	114.621	162
19	15	0	0	0	0	115.372	163
18	15	0	0	0	0	110.594	164
18	15	0	0	0	0	110.804	165
18	14	0	0	0	0	105.27	166
18	14	0	0	0	0	101.295	167
19	13	0	0	0	0	94.2906	168
19	12	0	0	0	0	114.344	169
19	12	0	0	0	0	106.121	170
20	12	0	0	0	0	108.104	171
20	12	0	0	0	0	111.054	172
20	12	0	0	0	0	112.417	173
20	13	0	0	0	0	107.077	174
20	13	0	0	0	0	106.78	175
21	13	0	0	0	0	116.532	176
21	13	0	0	0	0	111.161	177
21	13	0	0	0	0	108.09	178
21	13	0	0	0	0	108.98	179
21	13	0	0	0	0	110.258	180
21	13	0	0	0	0	98.5394	181
21	12	0	0	0	0	108.517	182
21	12	0	0	0	0	104.632	183
22	12	0	0	0	0	102.917	184
22	11	0	0	0	0	98.5411	185
22	11	0	0	0	0	108.226	186
22	11	0	0	0	0	108.391	187
22	10	0	0	0	0	103.668	188
23	10	0	0	0	0	102.661	189
23	9	0	0	0	0	108.32	190
23	8	0	0	0	0	115.09	191
23	8	0	0	0	0	102.971	192
23	8	0	0	0	0	101.617	193
23	8	0	0	0	0	103.206	194
23	8	0	0	0	0	109.584	195
23	8	0	0	0	0	110.039	196
23	8	0	0	0	0	110.616	197
23	8	0	0	0	0	106.572	198
23	8	0	0	0	0	101.723	199
23	7	0	0	0	0	104.83	200
23	7	0	0	0	0	105.706	201
23	7	0	0	0	0	101.704	202
23	7	0	0	0	0	102.281	203
23	7	0	0	0	0	97.7826	204
23	7	0	0	0	0	105.677	205
23	7	0	0	0	0	105.124	206
23	7	0	0	0	0	89.2935	207
23	7	0	0	0	0	100.473	208
22	7	0	0	0	0	99.3243	209
22	7	0	0	0	0	101.868	210
22	7	0	0	0	0	101.731	211
22	7	0	0	0	0	98.0034	212
22	8	0	0	0	0	101.114	213
22	8	0	0	0	0	101.786	214
22	8	0	0	0	0	100.455	215
22	8	0	0	0	0	107.088	216
22	8	0	0	0	0	96.607	217
22	8	0	0	0	0	91.7526	218
22	8	0	0	0	0	86.7748	219
22	8	0	0	0	0	89.3157	220
22	9	0	0	0	0	91.958	221
18	9	0	0	0	0	83.4254	222
18	9	0	0	0	0	87.9376	223
17	9	0	0	0	0	87.1916	224
16	11	0	0	0	0	79.6049	225
15	11	0	0	0	0	84.3152	226
15	11	0	0	0	0	85.0942	227
15	11	0	0	0	0	88.9897	228
15	11	0	0	0	0	87.2216	229
15	11	0	0	0	0	91.7857	230
15	11	0	0	0	0	93.3506	231
15	11	0	0	0	0	92.1516	232
15	11	0	0	0	0	91.6292	233
14	11	0	0	0	0	87.8024	234
14	13	0	0	0	0	91.6603	235
14	13	0	0	0	0	86.0207	236
15	14	0	0	0	0	91.5774	237
15	14	0	0	0	0	90.025	238
15	14	0	0	0	0	92.9135	239
16	14	0	0	0	0	105.029	240
16	14	0	0	0	0	90.1126	241
16	14	0	0	0	0	95.8355	242
15	13	0	0	0	0	85.4904	243
14	15	0	0	0	0	95.8328	244
14	15	0	0	0	0	79.2454	245
13	15	0	0	0	0	99.9026	246
13	15	0	0	0	0	87.7535	247
13	15	0	0	0	0	95.1924	248
14	15	0	0	0	0	98.4821	249
15	15	0	0	0	0	90.6855	250
15	14	0	0	0	0	95.7698	251
15	14	0	0	0	0	91.6593	252
13	14	0	0	0	0	82.9234	253
13	14	0	0	0	0	97.8458	254
13	14	0	0	0	0	87.4854	255
13	14	0	0	0	0	99.4199	256
13	14	0	0	0	0	95.9029	257
13	14	0	0	0	0	87.9542	258
13	15	0	0	0	0	83.94	259
13	15	0	0	0	0	75.2938	260
13	15	0	0	0	0	78.6069	261
13	15	0	0	0	0	83.0914	262
12	14	0	0	0	0	64.3901	263
12	14	0	0	0	0	63.8958	264
10	14	0	0	0	0	81.6868	265
10	14	0	0	0	0	85.7561	266
10	14	0	0	0	0	84.6587	267
10	14	0	0	0	0	79.5986	268
10	14	0	0	0	0	82.5879	269
10	14	0	0	0	0	78.6945	270
10	14	0	0	0	0	83.4654	271
10	16	0	0	0	0	84.4706	272
10	16	0	0	0	0	78.1088	273
10	16	0	0	0	0	92.8406	274
10	16	0	0	0	0	83.9231	275
10	16	0	0	0	0	86.0436	276
10	16	0	0	0	0	83.5501	277
10	16	0	0	0	0	73.0099	278
10	16	0	0	0	0	85.8593	279
9	16	0	0	0	0	84.3662	280
9	16	0	0	0	0	86.492	281
9	16	0	0	0	0	78.2376	282
9	16	0	0	0	0	72.0089	283
9	16	0	0	0	0	90.3073	284
10	16	0	0	0	0	77.478	285
11	16	0	0	0	0	90.5173	286
11	16	0	0	0	0	85.8769	287
11	16	0	0	0	0	99.0662	288
11	16	0	0	0	0	96.5403	289
11	16	0	0	0	0	94.815	290
11	16	0	0	0	0	89.8281	291
11	16	0	0	0	0	90.4611	292
11	16	0	0	0	0	97.9172	293
11	16	0	0	0	0	95.9982	294
11	16	0	0	0	0	87.2664	295
11	16	0	0	0	0	94.3045	296
11	16	0	0	0	0	95.6134	297
11	16	0	0	0	0	92.1334	298
10	16	0	0	0	0	89.1729	299
10	16	0	0	0	0	80.4144	300
10	16	0	0	0	0	78.7605	301
10	13	0	0	0	0	76.4641	302
10	13	0	0	0	0	74.7733	303
10	13	0	0	0	0	76.9641	304
10	14	0	0	0	0	72.4721	305
10	14	0	0	0	0	69.9594	306
9	14	0	0	0	0	71.3412	307
8	12	0	0	0	0	67.7502	308
8	12	0	0	0	0	61.7109	309
8	13	0	0	0	0	72.5204	310
8	13	0	0	0	0	70.7476	311
8	13	0	0	0	0	57.4052	312
8	12	0	0	0	0	62.728	313
7	12	0	0	0	0	60.537	314
7	12	0	0	0	0	63.3924	315
7	11	0	0	0	0	60.8073	316
7	11	0	0	0	0	63.8051	317
7	13	0	0	0	0	53.9879	318
6	13	0	0	0	0	61.3879	319
6	13	0	0	0	0	50.9836	320
5	13	0	0	0	0	56.8728	321
5	13	0	0	0	0	57.674	322
5	13	0	0	0	0	48.116	323
6	13	0	0	0	0	60.4979	324
6	13	0	0	0	0	52.2578	325
4	13	0	0	0	0	56.2984	326
4	13	0	0	0	0	57.909	327
4	13	0	0	0	0	53.7583	328
4	13	0	0	0	0	53.1682	329
4	13	0	0	0	0	54.5846	330
4	13	0	0	0	0	59.6425	331
4	14	0	0	0	0	50.2644	332
4	14	0	0	0	0	57.3341	333
4	14	0	0	0	0	63.7095	334
4	14	0	0	0	0	50.844	335
4	14	0	0	0	0	61.8888	336
4	14	0	0	0	0	57.4588	337
4	14	0	0	0	0	56.4829	338
4	14	0	0	0	0	55.3416	339
4	14	0	0	0	0	45.1321	340
4	14	0	0	0	0	52.6872	341
4	14	0	0	0	0	57.564	342
4	13	0	0	0	0	53.1692	343
4	13	0	0	0	0	50.0419	344
3	13	0	0	0	0	39.3417	345
3	13	0	0	0	0	48.2098	346
3	13	0	0	0	0	50.7726	347
3	13	0	0	0	0	55.1719	348
3	13	0	0	0	0	53.8532	349
3	13	0	0	0	0	50.8677	350
3	13	0	0	0	0	56.7539	351
3	13	0	0	0	0	53.6819	352
3	13	0	0	0	0	48.8013	353
3	13	0	0	0	0	45.2662	354
4	13	0	0	0	0	48.2139	355
4	12	0	0	0	0	50.3531	356
4	12	0	0	0	0	51.4318	357
5	12	0	0	0	0	47.8165	358
6	12	0	0	0	0	49.7181	359
6	12	0	0	0	0	54.8657	360
7	13	0	0	0	0	57.3441	361
7	14	0	0	0	0	53.6686	362
7	13	0	0	0	0	49.0183	363
7	13	0	0	0	0	58.8017	364
7	13	0	0	0	0	61.5517	365
7	15	0	0	0	0	60.6971	366
8	14	0	0	0	0	56.2663	367
8	12	0	0	0	0	63.4995	368
9	12	0	0	0	0	59.9334	369
9	12	0	0	0	0	61.1284	370
9	12	0	0	0	0	58.22	371
9	11	0	0	0	0	50.8945	372
9	11	0	0	0	0	60.1204	373
9	11	0	0	0	0	63.2485	374
11	9	0	0	0	0	55.0475	375
11	9	0	0	0	0	58.626	376
11	9	0	0	0	0	66.6297	377
11	9	0	0	0	0	68.44	378
11	9	0	0	0	0	69.1666	379
11	9	0	0	0	0	64.4988	380
12	9	0	0	0	0	64.5001	381
12	9	0	0	0	0	67.9498	382
12	9	0	0	0	0	71.7199	383
12	9	0	0	0	0	69.9048	384
12	9	0	0	0	0	73.1885	385
12	9	0	0	0	0	70.9329	386
13	9	0	0	0	0	60.9937	387
13	9	0	0	0	0	69.9693	388
13	9	0	0	0	0	65.8415	389
13	10	0	0	0	0	75.7323	390
13	10	0	0	0	0	68.6263	391
13	11	0	0	0	0	68.9768	392
13	11	0	0	0	0	74.7204	393
13	11	0	0	0	0	81.9414	394
13	12	0	0	0	0	83.4347	395
13	12	0	0	0	0	79.918	396
13	12	0	0	0	0	76.7284	397
13	12	0	0	0	0	81.0607	398
12	12	0	0	0	0	81.1462	399
12	12	0	0	0	0	80.6618	400
12	12	0	0	0	0	79.6188	401
12	12	0	0	0	0	82.1216	402
12	12	0	0	0	0	71.9916	403
12	12	0	0	0	0	79.4836	404
12	12	0	0	0	0	77.2212	405
12	12	0	0	0	0	80.1672	406
12	12	0	0	0	0	86.6474	407
12	12	0	0	0	0	80.3009	408
12	12	0	0	0	0	84.6876	409
12	12	0	0	0	0	83.593	410
12	12	0	0	0	0	82.3129	411
12	12	0	0	0	0	79.4755	412
12	12	0	0	0	0	82.3036	413
12	12	0	0	0	0	78.8839	414
13	12	0	0	0	0	75.1684	415
13	12	0	0	0	0	77.7155	416
14	12	0	0	0	0	82.7449	417
15	12	0	0	0	0	84.7165	418
15	13	0	0	0	0	92.2832	419
15	13	0	0	0	0	87.3183	420
15	13	0	0	0	0	82.8777	421
16	11	0	0	0	0	85.0812	422
16	11	0	0	0	0	87.7985	423
16	10	0	0	0	0	95.08	424
16	10	0	0	0	0	86.1774	425
16	10	0	0	0	0	89.5708	426
17	10	0	0	0	0	83.6975	427
17	10	0	0	0	0	91.2546	428
17	10	0	0	0	0	89.776	429
18	11	0	0	0	0	96.1746	430
18	11	0	0	0	0	98.1909	431
18	11	0	0	0	0	99.3736	432
18	12	0	0	0	0	95.2515	433
19	11	0	0	0	0	100.362	434
19	12	0	0	0	0	100.771	435
19	12	0	0	0	0	97.3671	436
19	12	0	0	0	0	102.789	437
19	12	0	0	0	0	97.4259	438
17	12	0	0	0	0	99.7872	439
18	12	0	0	0	0	102.158	440
18	12	0	0	0	0	94.3043	441
18	12	0	0	0	0	96.8149	442
18	12	0	0	0	0	102.682	443
19	12	0	0	0	0	102.275	444
19	12	0	0	0	0	102.714	445
19	13	0	0	0	0	89.7781	446
19	13	0	0	0	0	100.141	447
19	13	0	0	0	0	95.3807	448
19	13	0	0	0	0	106.097	449
19	14	0	0	0	0	107.52	450
20	14	0	0	0	0	117.713	451
20	14	0	0	0	0	112.382	452
20	14	0	0	0	0	113.705	453
20	14	0	0	0	0	116.013	454
20	13	0	0	0	0	114.462	455
20	13	0	0	0	0	114.998	456
20	13	0	0	0	0	107.219	457
20	13	0	0	0	0	118.227	458
20	13	0	0	0	0	109.84	459
20	12	0	0	0	0	115.537	460
20	12	0	0	0	0	113.745	461
20	12	0	0	0	0	94.6082	462
20	12	0	0	0	0	113.728	463
20	12	0	0	0	0	106.899	464
20	12	0	0	0	0	91.2139	465
20	12	0	0	0	0	116.437	466
20	12	0	0	0	0	110.814	467
20	12	0	0	0	0	110.122	468
20	12	0	0	0	0	103.632	469
20	11	0	0	0	0	111.205	470
20	11	0	0	0	0	110.648	471
20	11	0	0	0	0	110.062	472
20	11	0	0	0	0	104.802	473
22	11	0	0	0	0	115.262	474
22	11	0	0	0	0	113.017	475
22	11	0	0	0	0	111.253	476
22	11	0	0	0	0	116.161	477
22	12	0	0	0	0	111.271	478
22	12	0	0	0	0	125.366	479
22	12	0	0	0	0	117.115	480
24	12	0	0	0	0	121.134	481
24	12	0	0	0	0	117.463	482
24	12	0	0	0	0	121.763	483
24	12	0	0	0	0	123.068	484
23	12	0	0	0	0	125.274	485
23	12	0	0	0	0	121.691	486
22	11	0	0	0	0	88.2275	487
22	11	0	0	0	0	109.773	488
22	11	0	0	0	0	100.458	489
22	11	0	0	0	0	109.148	490
22	11	0	0	0	0	109.826	491
22	10	0	0	0	0	107.585	492
22	10	0	0	0	0	112.126	493
24	10	0	0	0	0	106.539	494
24	10	0	0	0	0	107.312	495
22	10	0	0	0	0	109.64	496
21	14	0	0	0	0	105.857	497
21	14	0	0	0	0	124.916	498
21	14	0	0	0	0	118.568	499
21	14	0	0	0	0	112.15	500
20	14	0	0	0	0	110.329	501
20	14	0	0	0	0	112.337	502
20	14	0	0	0	0	106.705	503
20	14	0	0	0	0	120.586	504
20	15	0	0	0	0	115.33	505
19	15	0	0	0	0	100.301	506
19	17	0	0	0	0	116.042	507
19	17	0	0	0	0	101.686	508
19	17	0	0	0	0	107.906	509
19	17	0	0	0	0	116.213	510
17	16	0	0	0	0	107.868	511
17	16	0	0	0	0	114.376	512
17	16	0	0	0	0	115.105	513
17	16	0	0	0	0	107.026	514
18	17	0	0	0	0	117.223	515
18	17	0	0	0	0	117.613	516
19	17	0	0	0	0	118.684	517
19	17	0	0	0	0	118.363	518
18	17	0	0	0	0	122.889	519
18	17	0	0	0	0	117.477	520
19	17	0	0	0	0	121.23	521
19	17	0	0	0	0	125.469	522
20	17	0	0	0	0	129.149	523
20	17	0	0	0	0	126.278	524
20	17	0	0	0	0	127.956	525
20	17	0	0	0	0	118.357	526
20	16	0	0	0	0	119.87	527
21	16	0	0	0	0	124.049	528
21	16	0	0	0	0	118.394	529
21	16	0	0	0	0	121.131	530
22	15	0	0	0	0	118.205	531
22	16	0	0	0	0	129.992	532
22	16	0	0	0	0	128.954	533
22	16	0	0	0	0	114.619	534
20	16	0	0	0	0	121.718	535
21	16	0	0	0	0	127.52	536
22	16	0	0	0	0	117.745	537
22	15	0	0	0	0	116.038	538
22	15	0	0	0	0	124.447	539
22	15	0	0	0	0	114.275	540
22	15	0	0	0	0	126.462	541
22	15	0	0	0	0	126.957	542
22	15	0	0	0	0	129.221	543
22	15	0	0	0	0	124.334	544
22	14	0	0	0	0	111.565	545
22	14	0	0	0	0	122.489	546
23	14	0	0	0	0	117.452	547
22	13	0	0	0	0	115.955	548
22	13	0	0	0	0	112.539	549
22	13	0	0	0	0	120.329	550
22	13	0	0	0	0	122.804	551
22	13	0	0	0	0	124.37	552
22	13	0	0	0	0	127.903	553
22	13	0	0	0	0	120.499	554
22	13	0	0	0	0	124.719	555
22	13	0	0	0	0	125.059	556
22	13	0	0	0	0	131.483	557
22	13	0	0	0	0	125.999	558
22	14	0	0	0	0	125.181	559
22	14	0	0	0	0	119.467	560
22	14	0	0	0	0	121.254	561
22	14	0	0	0	0	120.478	562
22	14	0	0	0	0	123.937	563
22	14	0	0	0	0	114.509	564
21	14	0	0	0	0	109.049	565
21	15	0	0	0	0	97.0226	566
20	16	0	0	0	0	95.3169	567
19	16	0	0	0	0	102.503	568
19	15	0	0	0	0	91.5636	569
19	14	0	0	0	0	84.1814	570
19	14	0	0	0	0	87.5452	571
19	14	0	0	0	0	82.1888	572
19	13	0	0	0	0	99.9886	573
19	13	0	0	0	0	86.1567	574
19	14	0	0.5	0	1	95.5593	575
19	15	0	0.5	0	1	93.8405	576
19	14	0	0.5	0	1	97.9639	577
19	14	0	0.5	0	1	98.0423	578
19	14	0	0.5	0	1	96.7365	579
19	13	0	0.5	0	1	101.151	580
19	13	0	0.5	0	1	109.682	581
18	13	0	0.5	0	1	104.516	582
18	13	0	0.5	0	1	107.82	583
18	13	0	0.5	0	1	108.935	584
18	13	0	0.5	0	1	96.2991	585
18	13	0	0.5	0	1	110.914	586
18	13	0	0.5	0	1	103.343	587
19	13	0	0.5	0	1	99.0925	588
19	13	0	0.5	0	1	108.582	589
19	13	0	0.5	0	1	108.871	590
19	13	0	0.5	0	1	109.225	591
19	13	0	0.5	0	1	85.068	592
19	14	0	0.5	0	1	90.5673	593
18	14	0	0.5	0	1	82.8901	594
18	14	0	0.5	0	1	86.8676	595
18	13	0	0.5	0	1	81.2615	596
19	13	0	0.5	0	1	78.6082	597
19	13	0	0.5	0	1	88.6456	598
18	13	0	0.5	0	1	84.658	599
18	13	0	0.5	0	1	76.8963	600
18	12	0	0.5	0	1	71.7603	601
17	11	0	0.5	0	1	81.7957	602
17	10	0	0.5	0	1	84.6957	603
16	9	0	0.5	0	1	87.9242	604
16	9	0	0.5	0	1	91.3739	605
16	9	0	0.5	0	1	82.7331	606
16	9	0	0.5	0	1	89.9981	607
16	9	0	0.5	0	1	90.3818	608
16	9	0	0.5	0	1	76.3204	609
17	9	0	0.5	0	1	80.1928	610
18	9	0	0.5	0	1	92.0832	611
17	9	0	0.5	0	1	86.4613	612
17	8	0	0.5	0	1	84.993	613
17	8	0	0.5	0	1	89.8228	614
17	8	0	0.5	0	1	85.0134	615
17	8	0	0.5	0	1	87.5675	616
17	8	0	0.5	0	1	87.2003	617
17	8	0	0.5	0	1	79.9743	618
17	8	0	0.5	0	1	89.69	619
17	8	0	0.5	0	1	85.4038	620
17	8	0	0.5	0	1	75.9172	621
17	8	0	0.5	0	1	81.4486	622
17	8	0	0.5	0	1	78.5351	623
17	8	0	0.5	0	1	67.3206	624
17	8	0	0.5	0	1	84.1332	625
16	8	0	0.5	0	1	81.631	626
17	7	0	0.5	0	1	73.745	627
17	6	0	0.5	0	1	76.6508	628
17	6	0	0.5	0	1	72.4556	629
17	6	0	0.5	0	1	64.8547	630
15	6	0	0.5	0	1	66.2691	631
15	6	0	0.5	0	1	70.8218	632
15	6	0	0.5	0	1	69.7136	633
14	6	0	0.5	0	1	65.0239	634
13	6	0	0.5	0	1	67.0333	635
13	6	0	0	0	0	65.2715	636
13	6	0	0	0	0	54.3491	637
13	6	0	0	0	0	57.8722	638
13	6	0	0	0	0	67.9543	639
13	6	0	0	0	0	65.0756	640
13	6	0	0	0	0	62.5381	641
13	6	0	0	0	0	60.7109	642
13	6	0	0	0	0	64.7959	643
13	6	0	0	0	0	56.6104	644
12	6	0	0	0	0	63.3732	645
12	6	0	0	0	0	55.4506	646
13	5	0	0	0	0	57.0875	647
13	5	0	0	0	0	55.7988	648
13	5	0	0	0	0	51.5036	649
13	5	0	0	0	0	57.7377	650
13	5	0	0	0	0	56.0496	651
12	5	0	0	0	0	52.4569	652
12	5	0	0	0	0	40.2365	653
8	4	0	0	0	0	36.8885	654
8	4	0	0	0	0	31.8838	655
6	4	0	0	0	0	31.3993	656
6	4	0	0	0	0	31.7934	657
6	4	0	0	0	0	33.1789	658
6	4	0	0	0	0	33.1701	659
6	4	0	0	0	0	31.1217	660
6	4	0	0	0	0	28.726	661
6	4	0	0	0	0	26.913	662
6	4	0	0	0	0	24.8605	663
6	4	0	0	0	0	31.4548	664
6	4	0	0	0	0	31.3	665
6	4	0	0	0	0	26.1339	666
6	4	0	0	0	0	31.375	667
6	4	0	0	0	0	29.5693	668
6	4	0	0	0	0	30.5729	669
6	4	0	0	0	0	29.1568	670
6	4	0	0	0	0	27.4362	671
6	4	0	0	0	0	32.994	672
6	4	0	0	0	0	30.0256	673
6	4	0	0	0	0	15.2576	674
6	4	0	0	0	0	29.1357	675
6	3	0	0	0	0	24.3973	676
7	3	0	0	0	0	22.9675	677
7	4	0	0	0	0	27.9769	678
7	4	0	0	0	0	29.4185	679
7	3	0	0	0	0	24.2658	680
6	3	0	0	0	0	24.389	681
6	3	0	0	0	0	23.2954	682
7	3	0	0	0	0	22.3199	683
6	3	0	0	0	0	21.4646	684
6	3	0	0	0	0	19.8012	685
6	3	0	0	0	0	23.7322	686
5	3	0	0	0	0	21.3728	687
5	3	0	0	0	0	23.0634	688
5	3	0	0	0	0	18.2259	689
5	4	0	0	0	0	21.5424	690
5	4	0	0	0	0	23.0683	691
5	4	0	0	0	0	23.7322	692
5	4	0	0	0	0	21.7631	693
6	4	0	0	0	0	26.7922	694
6	4	0	0	0	0	30.3649	695
6	4	0	0	0	0	26.428	696
6	4	0	0	0	0	29.5654	697
6	4	0	0	0	0	28.6349	698
6	4	0	0	0	0	32.7145	699
6	4	0	0	0	0	31.3976	700
6	4	0	0	0	0	30.813	701
7	4	0	0	0	0	28.7209	702
7	4	0	0	0	0	34.9172	703
7	4	0	0	0	0	26.5998	704
7	4	0	0	0	0	26.9624	705
8	4	0	0	0	0	30.6929	706
7	4	0	0	0	0	31.8861	707
7	5	0	0	0	0	33.5661	708
7	6	0	0	0	0	36.5225	709
7	6	0	0	0	0	34.8985	710
8	6	0	0	0	0	37.7581	711
8	7	0	0	0	0	36.8865	712
8	7	0	0	0	0	38.3477	713
8	7	0	0	0	0	40.6039	714
8	7	0	0	0	0	51.5443	715
8	7	0	0	0	0	44.1335	716
9	7	0	0	0	0	43.1271	717
9	7	0	0	0	0	42.4884	718
8	7	0	0	0	0	50.3393	719
8	7	0	0	0	0	40.1047	720
8	7	0	0	0	0	44.466	721
9	7	0	0	0	0	44.3828	722
9	7	0	0	0	0	49.0643	723
9	7	0	0	0	0	51.2729	724
9	7	0	0	0	0	40.7022	725
9	7	0	0	0	0	49.4637	726
9	7	0	0	0	0	38.8367	727
