unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
2	3	0.333333	0	1	0	nan	1
5	3	0.333333	0	1	0	9.99232	2
5	6	0.333333	0	1	0	21.1036	3
8	6	0.333333	0	1	0	22.0775	4
8	6	0.333333	0	1	0	38.5184	5
9	6	0.333333	0	1	0	35.2756	6
9	6	0.333333	0	1	0	46.6897	7
9	6	0.333333	0	1	0	39.9699	8
9	6	0.666667	0	2	0	40.312	9
9	6	0.666667	0	2	0	41.1527	10
9	6	0.666667	0	2	0	43.6763	11
10	6	0.666667	0	2	0	40.144	12
10	6	0.666667	0	2	0	47.1119	13
10	7	0.666667	0	2	0	47.6944	14
11	7	0.666667	0.333333	2	1	51.6277	15
11	7	0.666667	0.333333	2	1	52.0829	16
11	7	0.666667	0.333333	2	1	51.0267	17
11	7	0.666667	0.333333	2	1	47.3396	18
11	7	0.666667	0.333333	2	1	56.8667	19
11	7	0.666667	0.333333	2	1	57.294	20
11	7	0.666667	0.333333	2	1	53.3824	21
11	7	0.666667	0.333333	2	1	52.3547	22
11	7	1	0.333333	3	1	59.2312	23
11	7	1	0.333333	3	1	56.824	24
11	7	1	0.666667	3	2	53.0758	25
11	7	1	0.666667	3	2	57.9608	26
13	7	1	0.666667	3	2	59.1336	27
14	7	1	0.666667	3	2	57.0068	28
14	8	1	0.666667	3	2	58.2355	29
15	8	1	0.666667	3	2	60.5476	30
17	9	1.33333	0.666667	4	2	61.1034	31
17	9	1.33333	0.666667	4	2	78.8294	32
17	9	1.33333	0.666667	4	2	86.4808	33
17	9	1.33333	0.666667	4	2	79.5858	34
17	9	1.33333	0.666667	4	2	73.5459	35
17	14	1.33333	0.666667	4	2	81.2348	36
17	15	1.33333	0.666667	4	2	80.9093	37
19	15	1.33333	0.666667	4	2	101.561	38
20	15	1.33333	0.666667	4	2	103.254	39
20	15	1.33333	0.666667	4	2	108.45	40
20	16	1.33333	0.666667	4	2	124.31	41
20	16	1.33333	0.666667	4	2	121.36	42
20	17	1.33333	0.666667	4	2	99.7529	43
20	17	1.33333	0.666667	4	2	129.04	44
21	17	1.33333	0.666667	4	2	125.646	45
22	17	1.33333	0.666667	4	2	127.363	46
22	17	1.33333	0.666667	4	2	117.64	47
22	18	1.33333	0.666667	4	2	126.72	48
22	18	1.33333	0.666667	4	2	127.837	49
22	19	1.33333	0.666667	4	2	123.511	50
23	20	1.33333	0.666667	4	2	136.106	51
24	20	1.33333	0.666667	4	2	141.047	52
24	28	1.33333	0.666667	4	2	141.651	53
24	28	1.33333	0.666667	4	2	168.758	54
24	32	1.33333	0.666667	4	2	168.468	55
24	32	1.33333	0.666667	4	2	181.864	56
24	32	1.33333	0.666667	4	2	165.36	57
24	32	1.33333	0.666667	4	2	174.985	58
26	33	1	0.666667	3	2	186.805	59
26	34	1	0.666667	3	2	178.055	60
26	34	1	0.666667	3	2	224.643	61
26	34	1	0.666667	3	2	207.579	62
26	35	1	0.666667	3	2	202.305	63
26	35	1	0.666667	3	2	218.314	64
26	38	1	0.666667	3	2	213.654	65
26	40	1	0.666667	3	2	222.716	66
31	40	1	0.666667	3	2	243.825	67
32	40	0.666667	0.666667	2	2	248.05	68
32	40	0.666667	0.666667	2	2	251.923	69
32	40	0	0.666667	0	2	261.437	70
32	40	0	0.666667	0	2	272.887	71
32	40	0	0.333333	0	1	235.986	72
32	40	0	0.333333	0	1	239.972	73
32	40	0	0.333333	0	1	258.666	74
33	40	0	0	0	0	252.72	75
34	40	0	0	0	0	255.295	76
34	40	0	0	0	0	234.379	77
34	40	0	0	0	0	263.054	78
34	40	0	0	0	0	250.992	79
34	40	0	0	0	0	258.553	80
34	40	0	0	0	0	255.77	81
35	40	0	0	0	0	254.796	82
35	41	0	0	0	0	260.295	83
35	41	0	0	0	0	250.28	84
36	41	0	0	0	0	251.831	85
36	41	0	0	0	0	265.423	86
36	41	0	0	0	0	265.61	87
37	40	0	0	0	0	260.115	88
37	40	0	0	0	0	260.093	89
37	40	0	0	0	0	282.232	90
37	40	0	0	0	0	261.842	91
37	40	0	0	0	0	293.908	92
37	40	0	0	0	0	272.492	93
37	40	0	0	0	0	257.937	94
38	40	0	0	0	0	233.77	95
41	42	0	0	0	0	279.472	96
41	42	0	0	0	0	300.681	97
41	42	0	0	0	0	276.31	98
42	42	0	0	0	0	275.788	99
43	43	0	0	0	0	285.629	100
43	43	0	0	0	0	292.361	101
44	42	0	0	0	0	310.573	102
44	43	0	0	0	0	299.52	103
44	43	0	0	0	0	298.562	104
44	43	0	0	0	0	309.776	105
43	43	0	0	0	0	301.499	106
43	43	0	0	0	0	312.768	107
43	45	0	0	0	0	129.103	108
43	46	0	0	0	0	301.924	109
43	46	0	0	0	0	320.08	110
45	47	0	0	0	0	313.625	111
45	47	0	0	0	0	328.398	112
46	47	0	0	0	0	343.407	113
46	47	0	0	0	0	312.675	114
46	46	0	0	0	0	325.733	115
46	47	0	0	0	0	332.104	116
45	46	0	0	0	0	326.121	117
45	46	0	0	0	0	314.435	118
45	47	0	0	0	0	325.805	119
46	47	0	0	0	0	313.752	120
46	46	0	0	0	0	314.305	121
46	46	0	0	0	0	323.997	122
46	46	0	0	0	0	304.313	123
46	46	0	0	0	0	310.346	124
45	45	0	0	0	0	318.314	125
45	44	0	0	0	0	313.476	126
45	43	0	0	0	0	309.362	127
46	42	0	0	0	0	323.058	128
47	42	0	0	0	0	321.2	129
47	41	0	0	0	0	317.308	130
47	41	0	0	0	0	318.34	131
47	41	0	0	0	0	322.415	132
47	41	0	0	0	0	303.452	133
48	40	0	0	0	0	294.203	134
49	38	0	0	0	0	268.18	135
49	39	0	0	0	0	325.61	136
48	39	0	0	0	0	313.553	137
49	39	0	0	0	0	307.811	138
49	40	0	0	0	0	315.751	139
49	53	0	0.666667	0	2	284.428	140
51	55	0	0.666667	0	2	306.58	141
51	54	0	0.666667	0	2	313.909	142
51	55	0	0.666667	0	2	314.07	143
52	55	0	0.666667	0	2	301.359	144
52	55	0	0.666667	0	2	310.03	145
54	55	0	0.666667	0	2	363.487	146
53	55	0	1	0	3	377.669	147
54	55	0	1	0	3	405.332	148
55	55	0	1	0	3	379.24	149
54	57	0	1	0	3	352.362	150
54	55	0.333333	1	1	3	372.309	151
51	55	0.333333	1	1	3	321.004	152
52	54	0.333333	1	1	3	358.785	153
50	52	0.333333	1	1	3	321.88	154
50	58	0.333333	1	1	3	373.97	155
48	58	0.333333	1	1	3	315.785	156
48	59	0.333333	1	1	3	381.528	157
50	59	0.333333	1	1	3	333.76	158
50	59	0.666667	1	2	3	372.625	159
51	59	0.666667	1.33333	2	4	407.629	160
52	59	0.666667	1.33333	2	4	380.18	161
53	63	0.666667	1.33333	2	4	364.648	162
54	63	0.666667	1.33333	2	4	384.305	163
55	62	0.666667	1.33333	2	4	410.98	164
56	62	0.666667	1.33333	2	4	412.452	165
56	62	0.666667	1.33333	2	4	392.191	166
56	61	0.666667	1.33333	2	4	350.032	167
56	62	0.666667	1.33333	2	4	400.282	168
55	61	0.666667	1.33333	2	4	358.424	169
56	61	0.666667	1.33333	2	4	409.1	170
53	63	0.666667	1.33333	2	4	413.585	171
53	63	0.666667	1.33333	2	4	381.976	172
55	63	0.666667	1.33333	2	4	396.934	173
54	63	0.666667	1.33333	2	4	402.033	174
58	63	0.666667	1.33333	2	4	432.325	175
58	64	0.666667	1	2	3	415.486	176
59	64	0.666667	0.666667	2	2	402.964	177
60	64	0.666667	0.666667	2	2	423.444	178
59	64	0.666667	0.666667	2	2	419.814	179
59	63	0.666667	0.666667	2	2	426.946	180
58	63	0.666667	0.666667	2	2	433.542	181
58	64	0.666667	0.666667	2	2	437.589	182
58	64	0.666667	0.666667	2	2	466.009	183
60	64	0.666667	0.666667	2	2	438.204	184
60	64	0.666667	0.666667	2	2	431.25	185
61	63	0.666667	0.666667	2	2	438.79	186
61	63	0.666667	0.666667	2	2	447.31	187
60	64	0.666667	0.666667	2	2	473.853	188
59	64	0.666667	0.666667	2	2	438.973	189
61	67	0.666667	0.666667	2	2	420.309	190
61	68	0.666667	0.666667	2	2	450.358	191
61	68	0.666667	0.666667	2	2	462.859	192
61	67	0.666667	0.666667	2	2	475.338	193
62	67	0.666667	0.666667	2	2	445.625	194
63	68	0.666667	0.666667	2	2	433.593	195
65	68	0.666667	0.333333	2	1	484.539	196
65	68	0.666667	0.333333	2	1	494.015	197
67	68	0.333333	0	1	0	464.331	198
68	67	0.333333	0	1	0	488.521	199
69	70	0	0	0	0	481.337	200
69	71	0	0	0	0	500.205	201
69	71	0	0	0	0	493.794	202
69	65	0	0	0	0	481.321	203
69	65	0	0	0	0	483.136	204
69	64	0	0	0	0	456.481	205
70	64	0	0	0	0	437.815	206
71	64	0	0	0	0	440.046	207
72	64	0	0	0	0	513.086	208
68	67	0	0	0	0	459.22	209
