unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
20	13	0	0.333333	0	1	nan	1
20	20	0.333333	1.66667	1	5	107.083	2
20	24	0.333333	1.66667	1	5	108.595	3
21	24	0.333333	2	1	6	135.003	4
25	24	1	2	3	6	141.313	5
26	24	1	2	3	6	146.511	6
28	24	1	2	3	6	170.188	7
30	25	1.33333	2	4	6	171.355	8
31	26	1.66667	2	5	6	188.679	9
31	26	1.66667	2	5	6	193.703	10
32	27	2.33333	2.33333	7	7	195.239	11
32	28	2.33333	3	7	9	182.007	12
37	44	3	5.33333	9	16	200.56	13
39	49	3	6	9	18	209.047	14
40	50	3	6	9	18	279.288	15
44	50	3.66667	6	11	18	276.462	16
50	50	3.66667	6.66667	11	20	301.859	17
53	50	4	7	12	21	287.736	18
58	54	4	7	12	21	323.321	19
63	54	4	7	12	21	364.285	20
64	55	4	7.33333	12	22	420.654	21
66	55	4	7.33333	12	22	419.643	22
66	58	4.33333	7.33333	13	22	437.136	23
66	58	4.33333	7.33333	13	22	378.136	24
68	64	4.66667	7.66667	14	23	426.033	25
75	64	4.66667	8	14	24	454.057	26
81	64	5.33333	8.33333	16	25	482.692	27
85	65	5.33333	8.33333	16	25	489.931	28
87	65	5.66667	8.66667	17	26	519.365	29
93	65	5.66667	8.66667	17	26	507.559	30
103	65	5.66667	8.66667	17	26	496.992	31
108	66	5.66667	8.66667	17	26	621.528	32
111	66	6	8.66667	18	26	612.727	33
113	67	6	8.66667	18	26	602.581	34
115	67	6	8.66667	18	26	636.382	35
124	69	6	8.66667	18	26	610.747	36
130	69	6.33333	9	19	27	681.722	37
132	69	6.33333	9	19	27	717.249	38
133	70	6.33333	9	19	27	669.595	39
135	71	6.33333	9	19	27	723.19	40
140	73	6.33333	9	19	27	689.209	41
143	73	6.33333	8.66667	19	26	738.859	42
148	73	6.33333	8.66667	19	26	777.961	43
150	73	6.33333	8.66667	19	26	783.522	44
