unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0.333333	0	1	0	nan	3
0	4	0.333333	0	1	0	nan	4
0	4	0.333333	0	1	0	nan	5
1	7	0.333333	0	1	0	nan	6
1	7	0.333333	0	1	0	nan	7
1	7	0.333333	0.333333	1	1	20.5095	8
2	7	0.333333	0.333333	1	1	21.1247	9
3	7	0.333333	0.333333	1	1	22.1099	10
4	7	0.333333	0.333333	1	1	27.8334	11
4	7	0.333333	0.333333	1	1	36.3096	12
4	7	0.333333	0.333333	1	1	34.4778	13
4	7	0.333333	0.333333	1	1	35.8075	14
5	7	0.333333	0.333333	1	1	31.4217	15
6	11	0.333333	0.333333	1	1	38.2096	16
6	11	0.333333	0.333333	1	1	54.9996	17
6	11	0.333333	0.333333	1	1	53.1172	18
8	11	0.333333	0.333333	1	1	51.8055	19
9	11	0.333333	0.333333	1	1	54.4498	20
9	11	0.333333	0.333333	1	1	66.872	21
9	11	0.333333	0.333333	1	1	55.8744	22
9	11	0.333333	0.333333	1	1	61.7723	23
10	11	0.333333	0.333333	1	1	65.7203	24
10	11	0.333333	0.333333	1	1	59.4255	25
11	11	0.333333	0.333333	1	1	69.2566	26
11	11	0.333333	0.333333	1	1	63.998	27
11	11	0.333333	0.333333	1	1	70.7749	28
11	11	0.333333	0.333333	1	1	70.7358	29
11	11	0.333333	0.333333	1	1	67.7304	30
11	11	0.333333	0.333333	1	1	71.0326	31
11	11	0.333333	0.333333	1	1	71.6854	32
12	11	0.333333	0.333333	1	1	66.8456	33
12	13	0.333333	0.333333	1	1	73.1541	34
14	13	0.333333	0.333333	1	1	84.181	35
15	13	0.333333	0.333333	1	1	91.5618	36
15	13	0.333333	0.333333	1	1	93.4398	37
16	13	0.333333	0.333333	1	1	93.3436	38
16	13	0.333333	0.333333	1	1	101.125	39
16	13	0.333333	0.333333	1	1	92.3024	40
16	16	0.333333	0.333333	1	1	90.5448	41
17	16	0.333333	0.333333	1	1	103.831	42
17	16	0	0.333333	0	1	111.044	43
17	16	0	0.333333	0	1	110.483	44
