unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
1	0	0	0	0	0	nan	10
1	0	0	0	0	0	nan	11
1	0	0	0	0	0	-3.29869	12
2	0	0	0	0	0	-5.24333	13
3	0	0	0	0	0	-3.19286	14
3	0	0	0	0	0	-2.99954	15
3	0	0	0	0	0	-5.24333	16
4	0	0	0	0	0	-2.99954	17
4	0	0	0	0	0	-2.99954	18
5	0	0	0	0	0	7.00408	19
5	0	0	0	0	0	7.95947	20
5	0	0	0	0	0	10.4156	21
5	0	0	0	0	0	9.85909	22
5	0	0	0	0	0	6.96408	23
5	0	0	0	0	0	9.96192	24
14	4	0	0	0	0	48.7565	25
14	4	0	0	0	0	52.7502	26
14	4	0	0	0	0	42.6658	27
14	4	0	0	0	0	52.3908	28
15	4	0	0	0	0	35.1309	29
15	4	0	0	0	0	60.1919	30
15	3	0	0	0	0	60.3592	31
15	4	0	0	0	0	48.8378	32
16	4	0	0	0	0	54.6464	33
16	4	0	0	0	0	53.1029	34
16	4	0	0	0	0	60.6366	35
18	4	0	0	0	0	62.593	36
20	3	0	0	0	0	65.1652	37
20	3	0	0	0	0	70.2118	38
21	3	0	0	0	0	75.0255	39
21	2	0	0	0	0	73.623	40
21	3	0	0	0	0	67.0044	41
21	3	0	0	0	0	76.442	42
21	3	0	0	0	0	74.0804	43
21	3	0	0	0	0	78.9478	44
21	3	0	0	0	0	68.7232	45
21	4	0	0	0	0	81.9668	46
21	4	0	0	0	0	83.8688	47
21	5	0	0	0	0	77.481	48
21	5	0	0	0	0	70.6529	49
23	5	0	0	0	0	78.3306	50
23	5	0	0	0	0	78.7369	51
23	5	0	0	0	0	83.5979	52
23	5	0	0	0	0	92.7234	53
23	5	0	0	0	0	85.7511	54
23	5	0	0	0	0	87.2581	55
22	5	0	0	0	0	87.7912	56
