unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
7	8	0.0909091	0	1	0	nan	1
7	10	0.0909091	0	1	0	nan	2
7	10	0.0909091	0	1	0	44.7045	3
8	10	0.0909091	0	1	0	53.7788	4
11	10	0.0909091	0.142857	1	1	56.7089	5
11	10	0.0909091	0.142857	1	1	56.5183	6
12	10	0.0909091	0.142857	1	1	58.2113	7
12	11	0.0909091	0.142857	1	1	74.0828	8
13	13	0.0909091	0.142857	1	1	63.615	9
14	14	0.0909091	0.324675	1	3	70.714	10
14	14	0.0909091	0.324675	1	3	74.5814	11
16	14	0.181818	0.324675	2	3	65.3075	12
22	15	0.181818	0.415584	2	4	89.6576	13
23	15	0.181818	0.540584	2	5	82.888	14
24	16	0.181818	0.540584	2	5	125.32	15
25	16	0.181818	0.540584	2	5	127.071	16
25	17	0.181818	0.540584	2	5	117.855	17
26	18	0.181818	0.540584	2	5	118.934	18
26	18	0.181818	0.540584	2	5	135.205	19
26	19	0.181818	0.540584	2	5	127.184	20
26	21	0.181818	0.540584	2	5	123.847	21
29	23	0.181818	0.540584	2	5	124.534	22
33	33	0.306818	0.774351	3	7	143.183	23
34	33	0.306818	0.774351	3	7	232.061	24
35	36	0.306818	0.774351	3	7	227.447	25
35	36	0.306818	0.774351	3	7	236.5	26
35	36	0.306818	0.774351	3	7	227.215	27
35	37	0.306818	0.774351	3	7	234.636	28
37	37	0.306818	0.774351	3	7	227.239	29
38	38	0.306818	0.774351	3	7	249.875	30
38	38	0.306818	0.774351	3	7	264.034	31
41	38	0.306818	0.774351	3	7	274.544	32
42	38	0.306818	0.774351	3	7	261.463	33
44	38	0.306818	0.774351	3	7	283.794	34
44	38	0.306818	0.774351	3	7	279.871	35
45	38	0.306818	0.774351	3	7	276.445	36
45	39	0.306818	0.774351	3	7	306.797	37
46	39	0.306818	0.774351	3	7	268.67	38
46	39	0.306818	0.774351	3	7	287.027	39
46	42	0.306818	0.917208	3	8	300.275	40
46	42	0.306818	0.917208	3	8	308.162	41
50	44	0.306818	0.917208	3	8	313.953	42
51	44	0.306818	0.917208	3	8	322.892	43
51	44	0.306818	0.917208	3	8	335.135	44
52	44	0.306818	0.917208	3	8	327.916	45
52	44	0.306818	0.917208	3	8	332.85	46
52	44	0.306818	0.917208	3	8	335.894	47
52	47	0.306818	0.917208	3	8	340.8	48
52	48	0.306818	0.917208	3	8	334.993	49
52	48	0.306818	0.826299	3	7	353.309	50
52	48	0.125	0.826299	1	7	354.81	51
53	48	0.125	0.826299	1	7	359.174	52
54	48	0.125	0.826299	1	7	382.748	53
56	48	0.125	0.826299	1	7	365.572	54
58	48	0.125	0.826299	1	7	341.169	55
58	55	0.125	0.826299	1	7	401.047	56
59	55	0.125	0.826299	1	7	404.192	57
59	55	0.125	0.826299	1	7	387.067	58
59	55	0.125	0.826299	1	7	414.686	59
61	55	0.125	0.826299	1	7	406.432	60
62	55	0.125	0.826299	1	7	407.325	61
62	55	0.125	0.826299	1	7	415.774	62
62	55	0.125	0.73539	1	6	404.428	63
62	55	0.125	0.644481	1	5	435.59	64
62	55	0.125	0.644481	1	5	380.374	65
63	57	0.125	0.644481	1	5	392.699	66
63	58	0.125	0.644481	1	5	411.502	67
63	58	0.125	0.644481	1	5	430.168	68
63	58	0.125	0.553571	1	4	416.441	69
