unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	1	0	0	0	0	nan	3
0	1	0	0	0	0	-3.19544	4
0	3	0	0	0	0	-3.45328	5
0	3	0	0	0	0	1.53321	6
0	4	0	0	0	0	1.7356	7
0	4	0	0	0	0	4.14925	8
0	4	0	0	0	0	3.90422	9
0	4	0	0	0	0	9.12552	10
0	4	0	0	0	0	8.99802	11
0	4	0	0	0	0	8.68318	12
0	4	0	0	0	0	8.68318	13
0	4	0	0	0	0	8.20251	14
0	4	0	0	0	0	7.93872	15
0	4	0	0	0	0	6.75579	16
0	4	0	0	0	0	9.29232	17
0	4	0	0	0	0	9.12552	18
0	4	0	0	0	0	8.49329	19
0	4	0	0	0	0	9.3927	20
0	4	0	0	0	0	1.31769	21
0	7	0	0	0	0	9.3927	22
0	7	0	0	0	0	1.31769	23
0	7	0	0	0	0	9.3927	24
0	7	0	0	0	0	19.5811	25
0	7	0	0	0	0	19.4488	26
0	8	0	0	0	0	20.2912	27
0	9	0	0	0	0	23.7411	28
0	9	0	0	0	0	23.7411	29
0	9	0	0	0	0	28.8562	30
0	9	0	0	0	0	27.971	31
0	9	0	0	0	0	24.267	32
0	9	0	0	0	0	25.9696	33
0	9	0	0	0	0	27.5224	34
0	9	0	0	0	0	27.4182	35
0	9	0	0	0	0	29.3139	36
0	9	0	0	0	0	28.9346	37
0	9	0	0	0	0	28.692	38
0	9	0	0	0	0	26.3976	39
0	9	0	0	0	0	23.8055	40
0	9	0	0	0	0	29.3139	41
0	9	0	0	0	0	27.8708	42
0	9	0	0	0	0	29.3139	43
0	9	0	0	0	0	27.8708	44
0	10	0	0	0	0	28.2754	45
0	10	0	0	0	0	29.9199	46
0	11	0	0	0	0	27.2693	47
0	11	0	0	0	0	31.0663	48
0	11	0	0	0	0	28.5908	49
0	11	0	0	0	0	35.1144	50
1	11	0	0	0	0	35.3804	51
1	11	0	0	0	0	35.0825	52
1	11	0	0	0	0	40.885	53
1	12	0	0	0	0	41.162	54
1	12	0	0	0	0	42.8009	55
1	17	0	0	0	0	45.0073	56
