unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
4	1	0	0	0	0	nan	1
4	2	0	0	0	0	nan	2
4	2	0	0.333333	0	1	3.68016	3
4	2	0.333333	0.333333	1	1	3.10423	4
4	3	0.333333	0.333333	1	1	5.04289	5
5	3	0.333333	0.333333	1	1	17.1206	6
5	4	0.333333	0.666667	1	2	19.0483	7
5	4	0.333333	0.666667	1	2	24.9757	8
5	4	0.666667	0.666667	2	2	27.4803	9
5	4	0.666667	0.666667	2	2	21.519	10
5	4	0.666667	0.666667	2	2	27.4021	11
6	4	0.666667	0.666667	2	2	26.4952	12
6	4	0.666667	0.666667	2	2	28.3222	13
6	4	1	0.666667	3	2	30.7339	14
6	4	1.33333	0.666667	4	2	29.9377	15
6	4	1.66667	0.666667	5	2	29.769	16
6	5	1.66667	0.666667	5	2	29.3071	17
6	9	1.66667	0.666667	5	2	33.3743	18
6	9	1.66667	0.666667	5	2	47.1733	19
6	9	1.66667	0.666667	5	2	47.9088	20
7	12	1.66667	0.666667	5	2	43.5927	21
10	12	1.66667	0.666667	5	2	57.7042	22
10	12	1.66667	0.666667	5	2	52.3777	23
10	12	1.66667	0.666667	5	2	76.9617	24
10	12	1.66667	0.666667	5	2	74.109	25
11	12	1.66667	0.666667	5	2	75.0506	26
11	12	1.66667	0.666667	5	2	69.6273	27
11	12	1.66667	0.666667	5	2	77.7885	28
11	13	1.66667	0.666667	5	2	76.0877	29
11	13	1.66667	0.666667	5	2	70.7366	30
14	13	1.66667	0.666667	5	2	73.8252	31
14	13	1.66667	0.666667	5	2	81.5648	32
15	13	1.66667	0.666667	5	2	94.4007	33
15	13	1.66667	0.666667	5	2	98.7862	34
16	13	1.66667	0.666667	5	2	96.3579	35
16	13	1.66667	0.666667	5	2	93.6764	36
16	13	1.66667	0.666667	5	2	94.1782	37
16	13	1.66667	0.666667	5	2	97.899	38
16	13	1.66667	0.666667	5	2	95.3635	39
18	13	1.66667	0.666667	5	2	102.587	40
18	13	1.66667	0.666667	5	2	102.685	41
19	13	1.66667	0.666667	5	2	114.971	42
19	13	1.66667	0.666667	5	2	101.156	43
21	13	1.66667	0.333333	5	1	114.608	44
22	13	1.66667	0.333333	5	1	105.399	45
22	13	1.66667	0.333333	5	1	118.977	46
22	13	1.66667	0.333333	5	1	103.001	47
22	13	1.66667	0.333333	5	1	117.894	48
22	13	1.66667	0.333333	5	1	117.631	49
24	17	1.66667	0.333333	5	1	106.957	50
25	17	1.66667	0.333333	5	1	142.326	51
25	18	1.66667	0.333333	5	1	132.048	52
25	18	1.66667	0.333333	5	1	154.967	53
26	18	1.66667	0.333333	5	1	147.434	54
26	21	1.66667	0.333333	5	1	157.979	55
26	21	1.66667	0.333333	5	1	165.332	56
26	21	1.66667	0.333333	5	1	174.363	57
27	21	1.33333	0	4	0	151.787	58
27	21	0.666667	0	2	0	169.824	59
27	21	0.666667	0	2	0	166.321	60
27	21	0.666667	0	2	0	169.433	61
27	21	0.666667	0	2	0	166.018	62
27	21	0.666667	0	2	0	169.328	63
27	21	0	0	0	0	169.246	64
27	21	0	0	0	0	177.152	65
27	22	0	0	0	0	170.023	66
27	22	0	0	0	0	160.384	67
27	23	0	0	0	0	164.881	68
28	23	0	0	0	0	189.357	69
32	23	0	0	0	0	184.082	70
32	23	0	0	0	0	184.116	71
32	23	0	0	0	0	183.491	72
32	24	0	0	0	0	209.658	73
33	24	0	0	0	0	196.633	74
33	24	0	0	0	0	196.626	75
34	24	0	0	0	0	193.754	76
34	23	0	0	0	0	184.849	77
0	0	0	0	0	0	nan	78
0	0	0	0	0	0	nan	79
0	0	0	0	0	0	nan	80
0	0	0	0	0	0	nan	81
0	0	0	0	0	0	nan	82
0	0	0	0	0	0	nan	83
0	0	0.333333	0	1	0	nan	84
0	0	0.333333	0	1	0	nan	85
0	0	0.333333	0	1	0	nan	86
0	0	0.333333	0	1	0	nan	87
0	0	0.333333	0	1	0	nan	88
0	0	0.333333	0	1	0	nan	89
0	0	0.333333	0	1	0	nan	90
0	0	0.333333	0	1	0	nan	91
0	0	0.333333	0	1	0	nan	92
0	0	0.333333	0	1	0	nan	93
0	0	0.666667	0.333333	2	1	nan	94
0	0	0.666667	0.666667	2	2	nan	95
0	0	0.666667	0.666667	2	2	nan	96
0	0	0.666667	0.666667	2	2	nan	97
0	0	0.666667	0.666667	2	2	nan	98
0	0	0.666667	0.666667	2	2	nan	99
0	0	0.666667	0.666667	2	2	nan	100
0	0	0.666667	1	2	3	nan	101
0	0	0.666667	1	2	3	nan	102
0	0	0.666667	1	2	3	nan	103
0	0	0.666667	1.33333	2	4	nan	104
0	0	0.666667	1.33333	2	4	nan	105
0	0	0.666667	1.33333	2	4	nan	106
0	0	0.666667	1.33333	2	4	nan	107
0	0	0.666667	1.33333	2	4	nan	108
0	0	0.666667	1.33333	2	4	nan	109
0	0	0.666667	1.33333	2	4	nan	110
0	0	0.666667	1.33333	2	4	nan	111
0	0	0.666667	1.33333	2	4	nan	112
0	0	0.666667	1.33333	2	4	nan	113
0	0	0.666667	1.33333	2	4	nan	114
0	0	0.666667	1.33333	2	4	nan	115
0	0	0.666667	1.33333	2	4	nan	116
0	0	0.666667	1.33333	2	4	nan	117
0	0	0.666667	1.33333	2	4	nan	118
0	0	0.666667	1.33333	2	4	nan	119
0	0	0.666667	1.33333	2	4	nan	120
0	0	0.666667	1.33333	2	4	nan	121
0	0	0.666667	1.33333	2	4	nan	122
0	0	0.666667	1.33333	2	4	nan	123
0	0	0.666667	1.33333	2	4	nan	124
0	0	0.666667	1.33333	2	4	nan	125
0	0	0.666667	1.33333	2	4	nan	126
0	0	0.666667	1.33333	2	4	nan	127
0	0	0.666667	1.33333	2	4	nan	128
0	0	0.666667	1.33333	2	4	nan	129
0	0	0.666667	1.33333	2	4	nan	130
0	0	0.666667	1.33333	2	4	nan	131
0	0	0.666667	1.33333	2	4	nan	132
0	0	0.666667	1.33333	2	4	nan	133
0	0	0.666667	1.33333	2	4	nan	134
0	0	0.666667	1.33333	2	4	nan	135
0	0	0.666667	1.33333	2	4	nan	136
0	0	0.666667	1.33333	2	4	nan	137
0	0	0.666667	1.33333	2	4	nan	138
0	0	0.666667	1.33333	2	4	nan	139
0	0	0.666667	1.33333	2	4	nan	140
0	0	0.666667	1.33333	2	4	nan	141
0	0	0.333333	1.33333	1	4	nan	142
0	0	0.333333	1.33333	1	4	nan	143
0	0	0.333333	0.666667	1	2	nan	144
0	0	0.333333	0.666667	1	2	nan	145
0	0	0	0.666667	0	2	nan	146
0	0	0	0.666667	0	2	nan	147
0	0	0	0.666667	0	2	nan	148
0	0	0	0.666667	0	2	nan	149
0	0	0	0.333333	0	1	nan	150
0	0	0	0.333333	0	1	nan	151
0	0	0	0.333333	0	1	nan	152
0	0	0	0.333333	0	1	nan	153
0	0	0	0.333333	0	1	nan	154
