unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
3	0	0	0	0	0	nan	1
4	0	0.333333	0	1	0	nan	2
4	0	0.333333	0	1	0	nan	3
4	0	0.333333	0	1	0	7.1211	4
4	0	0.333333	0	1	0	8.0433	5
4	0	0.333333	0	1	0	5.50176	6
5	0	0.333333	0	1	0	8.14901	7
5	1	0.333333	0	1	0	6.07981	8
6	1	0.333333	0	1	0	10.6099	9
6	1	0.333333	0	1	0	19.7898	10
6	1	0.333333	0	1	0	14.19	11
6	1	0.333333	0	1	0	19.85	12
6	1	0.333333	0	1	0	17.0569	13
6	2	0.333333	0	1	0	14.2291	14
6	2	0.333333	0	1	0	19.8127	15
6	2	0.333333	0	1	0	19.5102	16
6	2	0.333333	0	1	0	23.8935	17
6	2	0.333333	0	1	0	23.4184	18
6	2	0.333333	0	1	0	21.3641	19
6	2	0.333333	0	1	0	23.7746	20
6	2	0.333333	0	1	0	22.4545	21
6	2	0.333333	0	1	0	21.2609	22
7	3	0.333333	0	1	0	23.8527	23
7	3	0.333333	0	1	0	24.7332	24
7	3	0.333333	0	1	0	24.2982	25
7	3	0.333333	0	1	0	28.5098	26
7	3	0.333333	0	1	0	30.2013	27
7	3	0.333333	0	1	0	26.4762	28
7	3	0.333333	0	1	0	30.7148	29
7	3	0.333333	0	1	0	31.5108	30
7	3	0.333333	0	1	0	28.5478	31
7	3	0.333333	0	1	0	30.6855	32
7	4	0.333333	0	1	0	26.9574	33
7	4	0.333333	0	1	0	35.4051	34
7	4	0.333333	0	1	0	32.9883	35
7	4	0.333333	0	1	0	36.4741	36
7	4	0.333333	0	1	0	35.2073	37
7	4	0.333333	0	1	0	35.2618	38
7	4	0.333333	0	1	0	32.6678	39
8	4	0.333333	0	1	0	33.8892	40
8	4	0.333333	0	1	0	30.2394	41
8	4	0	0	0	0	37.2566	42
8	4	0	0	0	0	37.1854	43
8	4	0	0	0	0	40.6435	44
8	4	0	0	0	0	35.6101	45
8	5	0	0	0	0	38.94	46
8	5	0	0	0	0	39.0476	47
8	5	0	0	0	0	38.0886	48
8	5	0	0	0	0	42.6202	49
8	5	0	0	0	0	40.6855	50
8	5	0	0	0	0	39.8011	51
8	5	0	0	0	0	40.7497	52
8	6	0	0	0	0	40.0248	53
8	6	0	0	0	0	43.3544	54
8	6	0	0	0	0	46.336	55
8	6	0	0	0	0	40.8315	56
8	6	0	0	0	0	47.5625	57
8	6	0	0	0	0	46.2599	58
8	6	0	0	0	0	44.1442	59
8	6	0	0	0	0	45.249	60
8	6	0	0	0	0	44.1972	61
8	6	0	0	0	0	46.5019	62
8	6	0	0	0	0	46.4252	63
8	6	0	0	0	0	45.205	64
8	7	0	0	0	0	36.9778	65
8	7	0	0	0	0	46.1626	66
8	7	0	0	0	0	50.7911	67
8	7	0	0	0	0	48.6701	68
8	7	0	0	0	0	50.2925	69
8	7	0	0	0	0	48.4853	70
8	7	0	0	0	0	51.6324	71
8	7	0	0	0	0	42.7243	72
8	7	0	0	0	0	50.0224	73
8	7	0	0	0	0	48.8212	74
9	7	0	0	0	0	50.0985	75
9	7	0	0	0	0	50.0224	76
9	7	0	0	0	0	50.2417	77
9	7	0	0	0	0	49.9076	78
9	7	0	0	0	0	52.0706	79
9	7	0	0	0	0	53.6827	80
9	7	0	0	0	0	50.4701	81
9	7	0	0	0	0	54.0086	82
9	7	0	0	0	0	53.9508	83
9	7	0	0	0	0	48.1592	84
9	7	0	0	0	0	51.8345	85
9	7	0	0	0	0	52.0135	86
9	7	0	0	0	0	55.5014	87
9	7	0	0	0	0	50.1621	88
9	7	0	0	0	0	51.1681	89
9	7	0	0	0	0	53.6357	90
9	7	0	0	0	0	52.5343	91
9	7	0	0	0	0	54.1649	92
9	7	0	0	0	0	52.9015	93
10	7	0	0	0	0	54.0469	94
10	7	0	0	0	0	53.9805	95
10	7	0	0	0	0	53.9719	96
10	7	0	0	0	0	53.6449	97
10	7	0	0	0	0	57.5189	98
10	7	0	0	0	0	54.6022	99
11	7	0	0	0	0	58.6435	100
11	7	0	0	0	0	61.6008	101
11	7	0	0	0	0	60.0402	102
11	7	0	0	0	0	55.8861	103
11	7	0	0	0	0	63.4576	104
12	7	0	0	0	0	59.7226	105
12	7	0	0	0	0	67.2213	106
12	7	0	0	0	0	63.1971	107
12	8	0	0	0	0	60.9015	108
12	8	0	0	0	0	59.4454	109
12	8	0	0	0	0	58.8732	110
12	8	0	0	0	0	70.9687	111
12	8	0	0	0	0	68.9514	112
12	8	0	0	0	0	68.0635	113
12	8	0	0	0	0	69.3949	114
13	8	0	0	0	0	70.6536	115
13	8	0	0	0	0	70.3079	116
13	8	0	0	0	0	70	117
13	8	0	0	0	0	74.5331	118
13	8	0	0	0	0	71.3135	119
13	7	0	0	0	0	49.5757	120
13	7	0	0	0	0	63.2413	121
13	7	0	0	0	0	64.9022	122
14	7	0	0	0	0	65.6007	123
14	7	0	0	0	0	65.1557	124
14	7	0	0	0	0	72.8434	125
14	7	0	0	0	0	71.1811	126
14	7	0	0	0	0	71.4988	127
14	6	0	0	0	0	67.8067	128
14	6	0	0	0	0	68.5888	129
14	6	0	0	0	0	69.6242	130
14	6	0	0	0	0	71.9571	131
14	6	0	0	0	0	68.3856	132
14	6	0	0	0	0	65.2808	133
15	6	0	0	0	0	72.3016	134
15	6	0	0	0	0	67.0867	135
15	6	0	0	0	0	69.6257	136
14	6	0	0	0	0	58.9414	137
14	6	0	0	0	0	61.265	138
14	7	0	0	0	0	66.0638	139
15	7	0	0	0	0	64.7889	140
15	7	0	0	0	0	57.125	141
10	7	0	0	0	0	42.8591	142
10	7	0	0	0	0	47.4537	143
10	6	0	0	0	0	45.5758	144
9	6	0	0	0	0	49.0778	145
9	6	0	0	0	0	48.2384	146
9	6	0	0	0	0	48.8362	147
9	6	0	0	0	0	50.3314	148
9	6	0	0	0	0	44.7857	149
9	6	0	0	0	0	41.5395	150
9	6	0	0	0	0	48.231	151
9	6	0	0	0	0	49.151	152
9	6	0	0	0	0	49.1253	153
9	6	0	0	0	0	42.0591	154
9	6	0	0	0	0	48.1203	155
9	6	0	0	0	0	41.2016	156
9	6	0	0	0	0	50.3371	157
9	6	0	0	0	0	48.3677	158
9	6	0	0	0	0	50.5692	159
10	6	0	0	0	0	49.2802	160
11	6	0	0	0	0	54.5759	161
11	6	0	0	0	0	51.1793	162
11	6	0	0	0	0	53.4743	163
11	6	0	0	0	0	52.7307	164
11	6	0	0	0	0	47.1025	165
11	6	0	0	0	0	54.5241	166
11	6	0	0	0	0	56.5893	167
11	6	0	0	0	0	50.5792	168
11	7	0	0	0	0	60.7316	169
11	7	0	0	0	0	58.2071	170
11	6	0	0	0	0	53.352	171
11	6	0	0	0	0	46.2089	172
11	5	0	0	0	0	54.5602	173
11	5	0	0	0	0	49.5249	174
11	5	0	0	0	0	54.5512	175
11	5	0	0	0	0	53.4172	176
11	5	0	0	0	0	46.1873	177
11	5	0	0	0	0	50.5072	178
11	5	0	0	0	0	50.1571	179
11	5	0	0	0	0	47.8321	180
11	5	0	0	0	0	50.5663	181
12	5	0	0	0	0	50.7215	182
12	4	0	0	0	0	48.2161	183
12	4	0	0	0	0	50.5225	184
12	4	0	0	0	0	50.6473	185
12	4	0	0	0	0	49.6961	186
12	4	0	0	0	0	50.7215	187
12	4	0	0	0	0	45.9771	188
12	4	0	0	0	0	50.5663	189
12	4	0	0	0	0	46.8562	190
12	4	0	0	0	0	47.1671	191
12	4	0	0	0	0	54.5342	192
12	4	0	0	0	0	52.1021	193
12	4	0	0	0	0	51.196	194
12	4	0	0	0	0	54.3064	195
12	4	0	0	0	0	54.0843	196
12	4	0	0	0	0	54.3634	197
12	4	0	0	0	0	49.6245	198
12	4	0	0	0	0	50.2862	199
12	4	0	0	0	0	49.6304	200
12	4	0	0	0	0	50.7629	201
12	4	0	0	0	0	48.7461	202
12	3	0	0	0	0	47.8124	203
12	3	0	0	0	0	45.6921	204
12	4	0	0	0	0	50.3499	205
12	4	0	0	0	0	48.1639	206
12	5	0	0	0	0	49.9747	207
12	5	0	0	0	0	60.4792	208
12	5	0	0	0	0	60.004	209
12	5	0	0	0	0	54.5429	210
12	5	0	0	0	0	57.0859	211
12	5	0	0	0	0	56.9618	212
12	5	0	0	0	0	56.7419	213
11	5	0	0	0	0	54.4111	214
11	5	0	0	0	0	56.6504	215
11	5	0	0	0	0	49.7129	216
11	5	0	0	0	0	50.4668	217
11	5	0	0	0	0	50.2938	218
11	5	0	0	0	0	50.7827	219
11	5	0	0	0	0	50.6056	220
11	5	0	0	0	0	43.8556	221
10	5	0	0	0	0	50.6942	222
10	5	0	0	0	0	48.8448	223
10	5	0	0	0	0	43.8248	224
8	5	0	0	0	0	42.717	225
8	5	0	0	0	0	41.4202	226
8	5	0	0	0	0	44.7118	227
8	5	0	0	0	0	42.717	228
8	5	0	0	0	0	42.867	229
8	5	0	0	0	0	41.6712	230
8	5	0	0	0	0	41.5981	231
8	5	0	0	0	0	42.3808	232
8	5	0	0	0	0	37.7521	233
8	5	0	0	0	0	36.8613	234
8	6	0	0	0	0	36.8929	235
8	6	0	0	0	0	38.0698	236
8	6	0	0	0	0	37.7521	237
8	7	0	0	0	0	35.3125	238
7	7	0	0	0	0	35.3125	239
7	8	0	0	0	0	35.3483	240
7	8	0	0	0	0	34.8814	241
7	9	0	0	0	0	35.2331	242
7	9	0	0	0	0	37.0217	243
6	9	0	0	0	0	42.1027	244
6	9	0	0	0	0	52.808	245
6	10	0	0	0	0	50.1625	246
6	10	0	0	0	0	53.0054	247
6	10	0	0	0	0	46.8432	248
6	10	0	0	0	0	49.628	249
5	10	0	0	0	0	48.7063	250
5	10	0	0	0	0	52.7756	251
5	10	0	0	0	0	43.8249	252
5	10	0	0	0	0	45.537	253
4	10	0	0	0	0	46.188	254
4	10	0	0	0	0	47.137	255
4	10	0	0	0	0	38.2537	256
4	10	0	0	0	0	37.6095	257
4	9	0	0	0	0	40.6339	258
4	9	0	0	0	0	42.9121	259
4	9	0	0	0	0	42.8859	260
4	10	0	0	0	0	44.367	261
4	10	0	0	0	0	41.1888	262
4	10	0	0	0	0	44.1162	263
4	10	0	0	0	0	36.202	264
2	10	0	0	0	0	38.9829	265
2	10	0	0	0	0	40.8738	266
2	10	0	0	0	0	39.0168	267
2	10	0	0	0	0	39.8394	268
2	10	0	0	0	0	36.6841	269
3	13	0	0	0	0	37.9918	270
3	13	0	0	0	0	39.3301	271
3	13	0	0	0	0	51.4743	272
4	13	0	0	0	0	54.3161	273
4	13	0	0	0	0	54.2838	274
4	13	0	0	0	0	49.3649	275
4	13	0	0	0	0	48.6325	276
4	12	0	0	0	0	49.5616	277
4	12	0	0	0	0	55.7368	278
4	12	0	0	0	0	53.4456	279
4	13	0	0	0	0	44.3875	280
4	13	0	0	0	0	53.2067	281
4	13	0	0	0	0	52.652	282
4	13	0	0	0	0	54.1037	283
4	13	0	0	0	0	54.2529	284
4	13	0	0	0	0	45.1618	285
