unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
7	11	0	0	0	0	51.697	1
7	12	0	0	0	0	61.0419	2
7	12	0	0	0	0	54.6255	3
7	12	0	0	0	0	65.4478	4
7	12	0	0	0	0	48.8737	5
7	12	0	0	0	0	63.8063	6
9	12	0	0	0	0	68.283	7
9	12	0	0	0	0	69.7971	8
9	12	0	0	0	0	68.1055	9
9	13	0	0	0	0	74.4999	10
9	13	0	0	0	0	68.9499	11
9	13	0	0	0	0	70.2633	12
9	13	0	0	0	0	70.042	13
11	13	0	0	0	0	79.1521	14
11	13	0	0	0	0	72.6104	15
11	13	0	0	0	0	75.5776	16
11	14	0	0	0	0	79.9483	17
11	14	0	0	0	0	82.0495	18
13	14	0	0	0	0	92.2956	19
13	14	0	0	0	0	87.0473	20
14	14	0	0	0	0	90.124	21
14	14	0	0	0	0	95.9018	22
14	13	0	0	0	0	90.2085	23
13	13	0	0	0	0	84.0774	24
13	13	0	0	0	0	85.5719	25
16	13	0	0	0	0	98.6193	26
16	13	0	0	0	0	93.5496	27
16	12	0	0	0	0	93.2977	28
16	12	0	0	0	0	89.6587	29
16	11	0	0	0	0	93.3887	30
16	11	0	0	0	0	89.5137	31
16	11	0	0	0	0	96.1557	32
16	11	0	0	0	0	92.497	33
15	12	0	0	0	0	95.1015	34
15	12	0	0	0	0	90.7485	35
15	12	0	0	0	0	90.9194	36
15	12	0	0	0	0	96.3632	37
15	12	0	0	0	0	79.9752	38
15	12	0	0	0	0	95.5659	39
15	12	0	0	0	0	87.4175	40
15	12	0	0	0	0	91.7811	41
15	12	0	0	0	0	92.3191	42
15	11	0	0	0	0	85.6677	43
15	11	0	0	0	0	92.3445	44
15	11	0	0	0	0	87.2377	45
15	11	0	0	0	0	94.9329	46
15	11	0	0	0	0	81.1287	47
14	11	0	0	0	0	88.7253	48
14	11	0	0	0	0	89.6804	49
14	11	0	0	0	0	87.2458	50
14	11	0	0	0	0	86.9715	51
16	11	0	0	0	0	81.7989	52
16	11	0	0	0	0	89.0077	53
16	11	0	0	0	0	98.5887	54
16	11	0	0	0	0	91.1115	55
16	11	0	0	0	0	95.4112	56
16	11	0	0	0	0	91.6571	57
16	11	0	0	0	0	94.4441	58
17	11	0	0	0	0	95.0508	59
17	11	0	0	0	0	81.501	60
17	11	0	0	0	0	87.0567	61
17	12	0	0	0	0	77.4629	62
17	12	0	0	0	0	80.1964	63
17	11	0	0	0	0	80.0788	64
16	11	0	0	0	0	80.4683	65
16	11	0	0	0	0	71.4438	66
15	11	0	0	0	0	80.9468	67
15	12	0	0	0	0	70.5322	68
15	12	0	0	0	0	74.7424	69
14	11	0	0	0	0	88.8593	70
14	11	0	0	0	0	85.3115	71
14	10	0	0	0	0	75.0861	72
14	10	0	0	0	0	75.559	73
13	9	0	0	0	0	73.3872	74
13	9	0	0	0	0	73.4846	75
13	9	0	0	0	0	75.3235	76
13	9	0	0	0	0	64.7511	77
12	8	0	0	0	0	54.5651	78
12	8	0	0	0	0	70.639	79
12	8	0	0	0	0	69.1137	80
12	9	0	0	0	0	66.5684	81
12	9	0	0	0	0	63.7368	82
12	9	0	0	0	0	69.7406	83
12	9	0	0	0	0	69.6789	84
12	9	0	0	0	0	62.7386	85
12	9	0	0	0	0	56.7354	86
15	9	0	0	0	0	75.8679	87
15	9	0	0	0	0	81.9315	88
15	9	0	0	0	0	82.3023	89
15	9	0	0	0	0	83.3288	90
15	13	0	0	0	0	79.1966	91
14	12	0	0	0	0	80.1345	92
12	12	0	0	0	0	81.114	93
12	12	0	0	0	0	81.3992	94
12	12	0	0	0	0	76.5569	95
