unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
30	26	0	0	0	0	176.885	1
30	27	0	0	0	0	206.733	2
33	27	0	0	0	0	219.021	3
33	27	0	0	0	0	213.659	4
33	28	0	0	0	0	216.588	5
34	28	0	0	0	0	229.971	6
34	29	0	0	0	0	215.432	7
34	29	0	0	0	0	225.53	8
35	29	0	0	0	0	223.413	9
35	30	0	0	0	0	237.223	10
35	30	0	0	0	0	219.235	11
36	30	0	0	0	0	254.291	12
37	30	0	0	0	0	233.507	13
37	30	0	0	0	0	224.401	14
37	31	0	0	0	0	256.891	15
37	31	0	0	0	0	239.672	16
41	31	0	0	0	0	203.471	17
41	32	0	0	0	0	203.273	18
42	33	0	0	0	0	254.895	19
42	35	0	0	0	0	282.687	20
42	35	0	0	0	0	269.107	21
42	35	0.333333	0	1	0	257.338	22
42	37	0.333333	0	1	0	306.872	23
42	38	0.333333	0	1	0	286.948	24
43	38	0.333333	0	1	0	292.253	25
44	37	0.333333	0	1	0	299.564	26
43	38	0.333333	0	1	0	275.159	27
43	40	0.333333	0	1	0	289.876	28
43	41	0.333333	0	1	0	316.326	29
43	43	0.333333	0	1	0	307.803	30
45	43	0.333333	0	1	0	324.478	31
50	43	0.333333	0	1	0	321.383	32
51	43	0.333333	0	1	0	295.256	33
49	43	0.333333	0	1	0	307.147	34
49	39	0.666667	0	2	0	304.286	35
50	39	0.666667	0	2	0	301.92	36
49	39	0.666667	0	2	0	293.407	37
49	40	0.666667	0	2	0	305.703	38
49	41	0.666667	0	2	0	311.483	39
49	40	0.666667	0	2	0	316.21	40
50	40	0.666667	0	2	0	307.499	41
50	40	0.666667	0	2	0	293.042	42
50	40	0.666667	0	2	0	310.02	43
50	41	0.666667	0	2	0	331.682	44
50	41	0.666667	0	2	0	308.771	45
50	41	0.666667	0	2	0	310.38	46
50	41	0.666667	0	2	0	294.39	47
53	38	0.666667	0	2	0	325.756	48
53	40	0.666667	0	2	0	316.088	49
54	40	0.666667	0	2	0	306.181	50
55	40	0.666667	0	2	0	326.212	51
59	40	0.666667	0	2	0	329.838	52
59	38	0.666667	0	2	0	294.457	53
60	38	0.666667	0	2	0	344.242	54
59	38	0.666667	0	2	0	308.595	55
59	38	0.666667	0	2	0	322.733	56
61	38	0.666667	0	2	0	346.556	57
62	37	0.666667	0	2	0	344.645	58
63	37	0.666667	0	2	0	320.893	59
65	37	0.666667	0	2	0	364.188	60
66	37	0.666667	0	2	0	371.682	61
65	37	0.666667	0	2	0	366.488	62
64	37	0.666667	0	2	0	359.208	63
63	37	0.666667	0	2	0	377.328	64
62	37	0.666667	0	2	0	285.001	65
67	37	0.666667	0	2	0	358.601	66
67	36	0.666667	0	2	0	370.353	67
68	39	0.666667	0	2	0	353.97	68
69	39	0.666667	0	2	0	362.437	69
69	39	0.666667	0	2	0	397.615	70
70	39	0.666667	0	2	0	383.808	71
70	39	0.666667	0	2	0	378.231	72
67	39	0.333333	0	1	0	347.255	73
67	39	0.333333	0	1	0	368.442	74
66	39	0.333333	0	1	0	346.148	75
66	40	0.333333	0	1	0	386.046	76
66	40	0	0	0	0	385.831	77
67	41	0	0	0	0	390.976	78
68	41	0	0	0	0	402.849	79
67	41	0	0	0	0	365.725	80
68	41	0	0	0	0	343.724	81
68	41	0	0	0	0	392.391	82
67	41	0	0	0	0	409.581	83
66	40	0	0	0	0	373.124	84
65	42	0	0	0	0	374.858	85
66	44	0	0	0	0	383.849	86
66	42	0	0	0	0	355.252	87
69	42	0	0	0	0	371.134	88
68	43	0	0	0	0	370.584	89
69	42	0	0	0	0	406.53	90
70	41	0	0	0	0	389.495	91
69	44	0	0	0	0	353.042	92
71	44	0	0	0	0	417.436	93
71	43	0	0	0	0	401.096	94
70	43	0	0	0	0	398.253	95
71	43	0	0	0	0	404.965	96
68	43	0	0	0	0	325.479	97
69	44	0	0	0	0	408.608	98
69	44	0	0	0	0	388.629	99
69	45	0	0	0	0	407.359	100
69	43	0	0	0	0	404.138	101
68	43	0	0	0	0	381.317	102
68	42	0	0	0	0	377.257	103
67	42	0	0	0	0	384.966	104
68	42	0	0	0	0	403.632	105
67	41	0	0	0	0	361.048	106
66	40	0	0	0	0	372.152	107
66	40	0	0	0	0	374.327	108
66	41	0	0	0	0	374.208	109
66	43	0	0	0	0	402.317	110
67	43	0	0	0	0	380.228	111
69	43	0	0	0	0	395.519	112
68	43	0	0	0	0	385.576	113
68	41	0	0	0	0	389.403	114
66	44	0	0	0	0	326.524	115
66	46	0	0	0	0	420.156	116
66	46	0	0	0	0	424.871	117
66	46	0	0	0	0	379.348	118
65	46	0	0	0	0	383.482	119
65	46	0	0	0	0	421.83	120
66	46	0	0	0	0	415.477	121
65	46	0	0	0	0	354.057	122
65	46	0	0	0	0	411.287	123
65	45	0	0	0	0	398.967	124
65	45	0	0	0	0	405.836	125
65	45	0	0	0	0	401.737	126
65	44	0	0	0	0	375.537	127
66	44	0	0	0	0	365.546	128
65	45	0	0	0	0	416.87	129
67	45	0	0	0	0	426.983	130
66	45	0	0	0	0	385.382	131
66	47	0	0	0	0	411.854	132
66	47	0	0	0	0	405.255	133
65	47	0	0	0	0	396.144	134
65	47	0	0	0	0	384.562	135
65	47	0	0	0	0	375.17	136
67	46	0	0	0	0	354.194	137
67	43	0	0	0	0	371.932	138
67	44	0	0	0	0	400.323	139
69	44	0	0	0	0	385.679	140
67	42	0	0	0	0	302.904	141
67	42	0	0	0	0	378.251	142
67	41	0	0	0	0	381.141	143
68	42	0	0	0	0	408.19	144
68	42	0	0	0	0	393.722	145
69	41	0	0	0	0	384.549	146
69	40	0	0	0	0	375.978	147
68	36	0	0	0	0	318.822	148
69	36	0	0	0	0	398.078	149
68	36	0	0	0	0	387.441	150
69	37	0	0	0	0	368.9	151
69	38	0	0	0	0	382.178	152
68	38	0	0	0	0	399.374	153
66	38	0	0	0	0	310.211	154
68	37	0	0	0	0	343.172	155
68	38	0	0	0	0	400.392	156
69	38	0	0	0	0	401.952	157
69	38	0	0	0	0	393.89	158
69	39	0	0	0	0	387.597	159
69	38	0	0	0	0	346.644	160
70	38	0	0	0	0	403.183	161
69	38	0	0	0	0	334.03	162
70	38	0	0	0	0	386.008	163
71	39	0	0	0	0	390.982	164
71	39	0	0	0	0	422.301	165
71	38	0	0	0	0	377.891	166
69	37	0	0	0	0	359.651	167
68	36	0	0	0	0	357.727	168
68	36	0	0	0	0	391.293	169
67	34	0	0	0	0	355.028	170
67	35	0	0	0	0	391.332	171
66	34	0	0	0	0	347.93	172
67	34	0	0	0	0	389.393	173
68	34	0	0	0	0	368.941	174
68	35	0	0	0	0	291.575	175
69	35	0	0	0	0	365.449	176
69	37	0	0	0	0	360.15	177
68	36	0	0	0	0	277.805	178
68	35	0	0	0	0	353.795	179
67	32	0	0	0	0	277.984	180
68	32	0	0	0	0	371.701	181
67	31	0	0	0	0	320.177	182
67	30	0	0	0	0	378.24	183
70	30	0	0	0	0	352.977	184
69	29	0	0	0	0	359.458	185
69	29	0	0	0	0	353.283	186
69	28	0	0	0	0	377.889	187
68	28	0	0	0	0	347.275	188
68	32	0	0	0	0	362.66	189
67	32	0	0	0	0	260.035	190
67	41	0	0	0	0	364.692	191
67	41	0	0	0	0	295.435	192
71	52	0	0	0	0	358.26	193
70	51	0	0	0	0	295.982	194
70	50	0	0	0	0	416.43	195
71	50	0	0	0	0	447.238	196
72	50	0	0	0	0	392.798	197
68	51	0	0	0	0	397.519	198
72	50	0	0	0	0	407.208	199
60	51	0	0	0	0	345.588	200
60	53	0	0	0	0	375.89	201
50	53	0	0	0	0	361.301	202
48	52	0	0	0	0	364.778	203
48	52	0	0	0	0	349.07	204
48	52	0	0	0	0	363.405	205
49	51	0	0	0	0	373.392	206
50	51	0	0	0	0	354.761	207
50	51	0	0	0	0	336.3	208
50	55	0	0	0	0	390.915	209
51	57	0	0	0	0	401.445	210
53	57	0	0	0	0	369.368	211
54	57	0	0	0	0	378.788	212
54	57	0	0	0	0	389.76	213
58	58	0	0	0	0	376.948	214
58	58	0	0	0	0	430.065	215
56	57	0	0	0	0	378.847	216
57	59	0	0	0	0	421.957	217
58	60	0	0	0	0	405.174	218
61	62	0	0	0	0	433.241	219
61	62	0	0	0	0	402.51	220
59	60	0	0	0	0	405.621	221
59	60	0	0	0	0	445.102	222
59	60	0	0	0	0	442.298	223
58	63	0	0	0	0	404.234	224
59	63	0	0	0	0	406.976	225
58	62	0	0	0	0	440.907	226
59	63	0	0	0	0	455.658	227
57	63	0	0	0	0	402.955	228
57	64	0	0	0	0	442.456	229
58	63	0	0	0	0	405.741	230
59	65	0	0	0	0	411.755	231
60	65	0	0	0	0	464.216	232
60	64	0	0	0	0	442.924	233
61	64	0	0	0	0	434.095	234
61	64	0	0	0	0	468.583	235
63	64	0	0	0	0	482.984	236
63	64	0	0	0	0	432.81	237
59	64	0	0	0	0	427.548	238
59	64	0	0	0	0	435.115	239
59	64	0	0	0	0	440.63	240
61	64	0	0	0	0	469.163	241
62	63	0	0	0	0	446.618	242
61	63	0	0	0	0	445.265	243
63	63	0	0	0	0	470.416	244
62	62	0	0	0	0	468.026	245
62	62	0	0	0	0	463.56	246
62	62	0	0	0	0	411.184	247
62	63	0	0	0	0	415.76	248
63	62	0	0	0	0	430.896	249
64	61	0	0	0	0	476.748	250
64	61	0	0	0	0	459.196	251
63	61	0	0	0	0	422.777	252
62	62	0	0	0	0	467.747	253
62	62	0	0	0	0	464.322	254
60	61	0	0	0	0	421.985	255
61	62	0	0	0	0	403.276	256
60	61	0	0	0	0	439.023	257
60	62	0	0	0	0	423.575	258
60	62	0	0	0	0	432.391	259
62	61	0	0	0	0	445.816	260
61	61	0	0	0	0	421.068	261
57	61	0	0	0	0	422.281	262
58	61	0	0	0	0	443.053	263
58	61	0	0	0	0	378.215	264
60	59	0	0	0	0	428.43	265
60	59	0	0	0	0	433.407	266
59	59	0	0	0	0	411.156	267
59	59	0	0	0	0	448.952	268
59	59	0	0	0	0	368.839	269
59	58	0	0	0	0	383.443	270
59	57	0	0	0	0	414.333	271
58	57	0	0	0	0	425.603	272
59	56	0	0	0	0	383.557	273
59	54	0	0	0	0	420.068	274
59	55	0	0	0	0	361.739	275
60	59	0	0	0	0	417.358	276
58	59	0	0	0	0	401.585	277
57	58	0	0	0	0	411.823	278
