unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
1	0	0	0	0	0	nan	1
1	0	0	0	0	0	nan	2
1	0	0	0	0	0	-5.07486	3
1	0	0	0	0	0	-5.11247	4
3	0	0	0	0	0	-5.06186	5
3	0	0	0	0	0	1.33648	6
4	0	0	0	0	0	1.85302	7
4	0	0	0	0	0	4.19132	8
4	3	0	0	0	0	5.92578	9
4	3	0	0	0	0	3.09406	10
4	3	0	0	0	0	15.7999	11
4	4	0	0	0	0	14.9736	12
4	4	0	0	0	0	14.4821	13
4	4	0	0	0	0	15.5351	14
4	4	0.333333	0	1	0	20.1337	15
4	4	0.333333	0	1	0	20.7787	16
4	4	0.333333	0	1	0	20.5939	17
4	4	0.333333	0	1	0	21.7538	18
4	4	0.333333	0	1	0	18.0001	19
5	5	0.333333	0	1	0	17.2616	20
5	5	0.333333	0	1	0	28.1811	21
5	5	0.333333	0	1	0	27.5688	22
5	5	0.333333	0	1	0	27.4883	23
6	5	0.666667	0	2	0	27.6047	24
6	6	0.666667	0	2	0	26.9931	25
7	6	0.666667	0	2	0	34.7515	26
7	6	0.666667	0	2	0	33.4557	27
8	6	0.666667	0	2	0	39.6614	28
8	6	0.666667	0	2	0	35.199	29
9	6	0.666667	0	2	0	34.6394	30
10	6	0.666667	0	2	0	38.9158	31
10	6	0.666667	0	2	0	35.7098	32
11	6	0.666667	0	2	0	41.9118	33
11	6	0.666667	0	2	0	38.4647	34
11	6	0.666667	0	2	0	34.8637	35
11	6	0.666667	0	2	0	47.7871	36
11	6	0.666667	0	2	0	48.4726	37
11	7	0.666667	0	2	0	52.9397	38
11	7	0.666667	0	2	0	53.0719	39
11	8	0.666667	0	2	0	51.8438	40
11	8	0.666667	0	2	0	53.222	41
11	8	0.666667	0	2	0	55.2959	42
11	8	0.666667	0	2	0	59.5717	43
12	8	0.666667	0	2	0	54.9699	44
15	8	0.666667	0	2	0	63.5895	45
15	8	0.666667	0	2	0	65.1235	46
16	8	0.666667	0	2	0	63.9681	47
17	10	0.666667	0	2	0	68.8669	48
18	10	0.666667	0	2	0	80.4482	49
18	10	0.666667	0	2	0	84.6755	50
19	10	0.666667	0	2	0	64.8131	51
19	10	0.666667	0	2	0	87.6833	52
19	10	0.666667	0	2	0	81.5511	53
19	10	0.666667	0	2	0	90.9868	54
19	10	0.666667	0	2	0	92.3242	55
19	10	0.666667	0	2	0	89.1191	56
19	10	0.666667	0	2	0	95.2336	57
19	11	0.666667	0	2	0	88.683	58
20	11	0.666667	0	2	0	95.9752	59
21	11	0.666667	0	2	0	98.2359	60
21	11	0.666667	0	2	0	93.7141	61
22	11	0.333333	0	1	0	100.088	62
22	11	0.333333	0	1	0	98.3806	63
22	11	0.333333	0	1	0	113.208	64
22	11	0.333333	0	1	0	106.717	65
22	11	0.333333	0	1	0	110.781	66
22	11	0.333333	0	1	0	106.417	67
22	11	0.333333	0	1	0	106.748	68
22	11	0.333333	0	1	0	111.381	69
22	11	0.333333	0	1	0	100.269	70
22	11	0.333333	0	1	0	114.575	71
22	11	0.333333	0	1	0	109.269	72
22	11	0.333333	0	1	0	101.982	73
22	11	0.333333	0	1	0	110.612	74
22	11	0	0	0	0	108.764	75
22	11	0	0	0	0	110.45	76
22	11	0	0	0	0	111.928	77
