unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	4	0.5	0	1	0	nan	1
0	4	0.5	0	1	0	8.67172	2
0	4	0.5	0.333333	1	1	9.60537	3
1	4	0.5	0.333333	1	1	8.67885	4
1	4	0.5	0.666667	1	2	4.05265	5
1	4	0.5	0.666667	1	2	6.67302	6
1	4	0.5	0.666667	1	2	8.2969	7
1	4	0.5	0.666667	1	2	8.5211	8
1	4	0.5	0.666667	1	2	8.67885	9
2	5	0.5	0.666667	1	2	8.67885	10
2	5	0.5	0.666667	1	2	8.85565	11
2	5	0.5	0.666667	1	2	12.09	12
3	5	0.5	0.666667	1	2	12.3317	13
3	5	0.5	0.666667	1	2	10.6001	14
3	5	0.5	0.666667	1	2	11.6212	15
3	5	0.5	0.666667	1	2	12.2064	16
3	5	0.5	0.666667	1	2	21.327	17
3	5	0.5	0.666667	1	2	21.327	18
3	5	0.5	0.666667	1	2	17.535	19
3	5	0.5	0.666667	1	2	20.8519	20
3	5	0.5	0.666667	1	2	13.7835	21
3	5	0.5	0.666667	1	2	17.0869	22
3	5	0.5	0.666667	1	2	19.7355	23
3	5	0.5	0.666667	1	2	19.9752	24
3	5	0.5	0.666667	1	2	21.6476	25
3	5	0.5	0.666667	1	2	19.7699	26
4	5	0.5	0.666667	1	2	21.6476	27
4	5	0.5	0.666667	1	2	21.6476	28
4	5	0.5	0.666667	1	2	23.4236	29
6	5	0.5	0.666667	1	2	24.6033	30
6	5	0.5	0.666667	1	2	25.6794	31
6	5	0.5	0.666667	1	2	29.0157	32
6	5	0.5	0.666667	1	2	28.7131	33
6	5	0.5	0.666667	1	2	27.8728	34
6	5	0.5	0.666667	1	2	30.5725	35
6	5	0.5	0.666667	1	2	28.3041	36
6	5	0.5	0.666667	1	2	33.0676	37
6	5	0.5	0.666667	1	2	27.9112	38
6	5	0.5	0.666667	1	2	32.4915	39
7	6	0.5	0.666667	1	2	32.8644	40
8	6	0.5	0.666667	1	2	32.8244	41
8	6	0.5	0.666667	1	2	29.9676	42
8	6	0.5	0.666667	1	2	31.5869	43
9	6	0.5	0.666667	1	2	41.3322	44
9	6	0.5	0.666667	1	2	41.6459	45
9	6	0.5	0.666667	1	2	43.2185	46
9	7	0.5	0.666667	1	2	41.4768	47
9	7	0.5	0.666667	1	2	38.8612	48
9	7	0.5	0.666667	1	2	51.8278	49
9	7	0.5	0.666667	1	2	53.1325	50
9	7	0.5	0.666667	1	2	48.9057	51
9	7	0.5	0.666667	1	2	46.0148	52
9	7	0.5	0.666667	1	2	48.3179	53
9	7	0.5	0.666667	1	2	50.5149	54
10	7	0.5	0.666667	1	2	51.5788	55
10	7	0.5	0.333333	1	1	47.1144	56
10	7	0.5	0.333333	1	1	49.3518	57
10	7	0.5	0.333333	1	1	52.7197	58
10	7	0.5	0.333333	1	1	56.7182	59
10	7	0.5	0.333333	1	1	40.7049	60
10	8	0.5	0	1	0	55.9832	61
10	8	0.5	0	1	0	54.7174	62
10	8	0.5	0	1	0	55.6845	63
10	9	0.5	0	1	0	52.4696	64
10	9	0.5	0	1	0	54.444	65
10	9	0.5	0	1	0	57.8542	66
10	9	0.5	0	1	0	62.0657	67
10	9	0.5	0	1	0	60.5411	68
10	9	0.5	0	1	0	58.2737	69
10	9	0.5	0	1	0	58.2292	70
10	9	0.5	0	1	0	58.8842	71
10	9	0.5	0	1	0	64.9667	72
10	9	0.5	0	1	0	59.0979	73
10	9	0.5	0	1	0	51.6509	74
10	9	0.5	0	1	0	57.3697	75
10	9	0.5	0	1	0	49.5842	76
10	9	0.5	0	1	0	61.4022	77
10	9	0.5	0	1	0	56.1791	78
10	9	0.5	0	1	0	54.0354	79
9	9	0.5	0	1	0	55.7447	80
9	11	0.5	0	1	0	56.244	81
9	11	0.5	0	1	0	55.1084	82
9	11	0.5	0	1	0	58.0403	83
9	11	0.5	0	1	0	67.7701	84
9	11	0	0	0	0	55.4847	85
8	10	0	0	0	0	58.9334	86
8	10	0	0	0	0	55.6522	87
8	10	0	0	0	0	62.2662	88
8	12	0	0	0	0	64.2742	89
8	12	0	0	0	0	66.13	90
8	12	0	0	0	0	64.8965	91
8	12	0	0	0	0	62.0665	92
7	12	0	0	0	0	63.9252	93
7	12	0	0	0	0	65.9929	94
7	12	0	0	0	0	67.8334	95
7	12	0	0	0	0	65.2917	96
8	12	0	0	0	0	66.0677	97
8	12	0	0	0	0	69.9236	98
8	12	0	0	0	0	70.9927	99
8	12	0	0	0	0	67.3753	100
8	12	0	0	0	0	65.3013	101
8	12	0	0	0	0	65.2255	102
8	12	0	0	0	0	69.2481	103
8	12	0	0	0	0	63.8052	104
8	12	0	0	0	0	69.5888	105
8	12	0	0	0	0	68.1012	106
7	12	0	0	0	0	68.4336	107
7	12	0	0	0	0	63.8098	108
7	12	0	0	0	0	62.5688	109
7	12	0	0	0	0	67.5756	110
8	12	0	0	0	0	64.7642	111
8	13	0	0	0	0	56.6559	112
8	12	0	0	0	0	68.1618	113
9	12	0	0	0	0	71.4071	114
9	12	0	0	0	0	71.9734	115
10	12	0	0	0	0	63.4102	116
10	12	0	0	0	0	73.8133	117
10	12	0	0	0	0	71.9537	118
11	12	0	0	0	0	68.3211	119
11	12	0	0	0	0	65.6997	120
11	12	0	0	0	0	75.799	121
12	12	0	0	0	0	74.7844	122
12	12	0	0	0	0	74.2476	123
11	12	0	0	0	0	77.8287	124
11	12	0	0	0	0	74.9622	125
11	12	0	0	0	0	79.1186	126
11	12	0	0	0	0	79.9154	127
11	12	0	0	0	0	66.7053	128
11	11	0	0	0	0	74.7447	129
11	11	0	0	0	0	70.8284	130
12	11	0	0	0	0	73.5439	131
12	11	0	0	0	0	75.9825	132
12	11	0	0	0	0	75.37	133
12	11	0	0	0	0	72.6483	134
12	10	0	0	0	0	68.3492	135
13	9	0	0.5	0	1	64.3772	136
13	10	0	0.5	0	1	73.0558	137
13	10	0	0.5	0	1	71.426	138
14	10	0	0.5	0	1	65.4372	139
14	10	0	0.5	0	1	65.6465	140
14	10	0	0.5	0	1	70.8923	141
15	10	0	0.5	0	1	70.5073	142
16	9	0	0.5	0	1	81.1562	143
16	9	0	0.5	0	1	82.2992	144
16	9	0	0.5	0	1	86.2945	145
16	9	0	0.5	0	1	78.622	146
16	9	0	0.5	0	1	85.7653	147
16	9	0	0.5	0	1	77.9846	148
16	9	0	0.5	0	1	85.3095	149
16	9	0	0.5	0	1	85.4003	150
16	9	0	0.5	0	1	79.5351	151
16	9	0	0.5	0	1	83.2475	152
16	9	0	0.5	0	1	82.1436	153
16	9	0	0.5	0	1	80.053	154
16	9	0	0.5	0	1	83.7143	155
16	9	0	0.5	0	1	84.1777	156
16	9	0	0.5	0	1	73.7934	157
16	9	0	0.5	0	1	75.9358	158
16	9	0	0.5	0	1	71.7546	159
16	9	0	0.5	0	1	81.063	160
16	10	0	0.5	0	1	77.7708	161
16	10	0	0.5	0	1	79.6871	162
15	13	0	0.5	0	1	80.1315	163
16	13	0	0.5	0	1	89.7249	164
16	13	0	0.5	0	1	88.2608	165
16	13	0	0.5	0	1	91.0947	166
16	14	0	0.5	0	1	94.3513	167
16	14	0	0.5	0	1	99.7618	168
16	13	0	0.5	0	1	93.3296	169
18	13	0	0.5	0	1	98.0683	170
18	15	0	0.5	0	1	101.358	171
18	15	0	0.5	0	1	105.711	172
18	15	0	0.5	0	1	111.253	173
18	15	0	0.5	0	1	111.084	174
17	15	0	0.5	0	1	84.9883	175
17	14	0	0.5	0	1	80.8776	176
17	14	0	0	0	0	83.2676	177
17	14	0	0	0	0	78.6827	178
17	14	0	0	0	0	84.763	179
12	13	0	0	0	0	76.769	180
12	13	0	0	0	0	81.0986	181
12	12	0	0	0	0	75.0649	182
12	12	0	0	0	0	86.3802	183
12	12	0	0	0	0	82.0147	184
12	12	0	0	0	0	66.0617	185
12	12	0	0	0	0	85.1399	186
12	12	0	0	0	0	81.0109	187
12	12	0	0	0	0	86.5614	188
12	12	0	0	0	0	87.9467	189
12	12	0	0	0	0	71.1927	190
12	12	0	0	0	0	81.6542	191
12	12	0	0	0	0	78.874	192
12	12	0	0	0	0	75.3115	193
13	11	0	0	0	0	77.9253	194
13	11	0	0	0	0	73.8701	195
13	12	0	0	0	0	79.8001	196
13	11	0	0	0	0	81.3588	197
13	11	0	0	0	0	86.2122	198
13	11	0	0	0	0	81.0157	199
13	12	0	0	0	0	83.2916	200
13	12	0	0	0	0	77.3624	201
13	12	0	0	0	0	88.0443	202
13	12	0	0	0	0	81.9213	203
13	12	0	0	0	0	74.204	204
13	12	0	0	0	0	89.8559	205
13	12	0	0	0	0	84.3248	206
13	12	0	0	0	0	89.1389	207
13	12	0	0	0	0	84.9429	208
13	12	0	0	0	0	83.3964	209
14	12	0	0	0	0	77.1718	210
14	11	0	0	0	0	80.2953	211
14	11	0	0	0	0	81.8013	212
14	11	0	0	0	0	73.4661	213
14	11	0	0	0	0	66.394	214
14	10	0	0	0	0	77.9139	215
13	10	0	0	0	0	79.5092	216
12	13	0	0	0	0	70.761	217
12	13	0	0.5	0	1	75.9593	218
12	13	0	0.5	0	1	77.1836	219
12	13	0	0.5	0	1	75.6721	220
12	14	0	0.5	0	1	76.3755	221
12	14	0	0.5	0	1	74.1004	222
12	14	0	0.5	0	1	80.5555	223
12	14	0	0.5	0	1	85.8634	224
12	14	0	0.5	0	1	89.6944	225
12	14	0	0.5	0	1	85.491	226
12	14	0	0.5	0	1	87.8541	227
12	14	0	0.5	0	1	85.3739	228
12	14	0	0.5	0	1	90.2966	229
12	14	0	0.5	0	1	89.1901	230
11	14	0	0.5	0	1	86.0877	231
11	14	0	0.5	0	1	86.7824	232
11	14	0	0.5	0	1	85.8066	233
11	14	0	0.5	0	1	87.8814	234
11	14	0	0.5	0	1	91.3501	235
11	14	0	0.5	0	1	84.7824	236
11	14	0	0.5	0	1	90.0047	237
12	14	0	0.5	0	1	72.9338	238
12	14	0	0.5	0	1	83.7342	239
12	14	0	0.5	0	1	83.1117	240
12	14	0	0.5	0	1	90.4811	241
12	14	0	0.5	0	1	93.8284	242
12	14	0	0.5	0	1	81.6885	243
12	14	0	0.5	0	1	80.9726	244
12	14	0	0.5	0	1	85.735	245
12	13	0	0.5	0	1	85.5488	246
12	13	0	0.5	0	1	84.0333	247
12	13	0	0.5	0	1	89.9249	248
12	13	0	0.5	0	1	85.6602	249
12	13	0	0.5	0	1	79.7344	250
12	13	0	0.5	0	1	85.8435	251
12	12	0	0.5	0	1	82.7765	252
12	12	0	0.5	0	1	79.053	253
12	12	0	0.5	0	1	76.7738	254
12	13	0	0.5	0	1	83.8278	255
13	13	0	0.5	0	1	89.6598	256
13	13	0	0.5	0	1	77.9091	257
13	12	0	0.5	0	1	77.965	258
13	11	0	0.5	0	1	68.6555	259
14	12	0	0.5	0	1	79.0797	260
14	12	0	0.5	0	1	73.0935	261
13	13	0	0.5	0	1	72.5075	262
13	13	0	0.5	0	1	73.9642	263
12	13	0	0.5	0	1	77.1026	264
11	13	0	0.5	0	1	63.4684	265
7	13	0	0.5	0	1	59.6962	266
7	13	0	0	0	0	60.2564	267
7	13	0	0	0	0	60.954	268
6	13	0	0	0	0	66.2227	269
6	13	0	0	0	0	56.7866	270
5	13	0	0	0	0	54.3077	271
5	13	0	0	0	0	52.8248	272
5	13	0	0	0	0	59.1964	273
