unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
56	55	0	0	0	0	396.806	1
54	55	0	0	0	0	382.049	2
55	55	0	0	0	0	392.655	3
52	57	0	0	0	0	391.982	4
52	57	0	0	0	0	386.265	5
51	57	0	0	0	0	379.075	6
50	57	0	0	0	0	359.8	7
49	57	0	0	0	0	370.539	8
51	57	0	0	0	0	390.845	9
52	52	0	0	0	0	378.967	10
52	52	0	0	0	0	396.93	11
52	51	0	0	0	0	345.692	12
51	51	0	0	0	0	349.479	13
49	51	0	0	0	0	339.041	14
46	51	0	0	0	0	344.996	15
46	51	0	0	0	0	343.64	16
46	51	0	0	0	0	336.439	17
45	50	0	0	0	0	333.643	18
45	49	0	0	0	0	316.483	19
44	48	0	0	0	0	338.838	20
43	48	0	0	0	0	330.603	21
42	49	0	0	0	0	333.127	22
42	48	0	0	0	0	317.797	23
42	48	0	0	0	0	333.551	24
42	48	0	0	0	0	257.155	25
41	48	0	0	0	0	288.12	26
40	48	0	0	0	0	320.162	27
40	48	0	0	0	0	312.828	28
40	48	0	0	0	0	331.335	29
40	48	0	0	0	0	311.923	30
40	45	0	0	0	0	288.393	31
40	44	0	0	0	0	291.332	32
39	43	0	0	0	0	293.312	33
39	44	0	0	0	0	309.458	34
39	44	0	0	0	0	295.339	35
37	44	0	0	0	0	279.062	36
35	44	0	0	0	0	282.823	37
34	44	0	0.2	0	1	291.451	38
34	44	0	0.2	0	1	282.244	39
34	45	0	0.2	0	1	272.874	40
34	45	0	0.2	0	1	290.314	41
34	44	0	0.2	0	1	265.864	42
34	44	0	0.2	0	1	260.255	43
33	44	0	0.2	0	1	257.236	44
32	44	0	0.2	0	1	255.614	45
32	44	0	0.2	0	1	257.903	46
32	39	0	0.2	0	1	259.928	47
32	38	0	0.2	0	1	236.634	48
34	38	0	0.2	0	1	219.975	49
35	38	0	0.2	0	1	232.865	50
35	38	0	0.2	0	1	231.51	51
34	37	0	0.2	0	1	235.202	52
34	38	0	0.2	0	1	235.776	53
34	39	0	0.2	0	1	228.51	54
34	39	0	0.2	0	1	234.192	55
34	38	0	0.2	0	1	226.483	56
33	38	0	0.2	0	1	217.435	57
33	39	0	0.2	0	1	237.143	58
33	39	0	0.2	0	1	250.193	59
33	39	0	0.2	0	1	264.498	60
33	39	0	0.2	0	1	228.894	61
31	37	0	0.2	0	1	237.31	62
31	37	0	0.2	0	1	237.379	63
30	34	0	0.2	0	1	218.934	64
30	35	0	0.2	0	1	216.643	65
31	35	0	0.2	0	1	224.608	66
29	36	0.5	0.2	1	1	214.476	67
29	36	0.5	0.2	1	1	236.592	68
28	36	0.5	0.2	1	1	216.193	69
28	36	0.5	0.2	1	1	223.034	70
28	34	0.5	0.2	1	1	226.226	71
28	34	0.5	0.2	1	1	224.208	72
28	34	0.5	0.2	1	1	225.404	73
27	34	0.5	0.2	1	1	224.823	74
27	34	0.5	0.2	1	1	221.359	75
26	34	0.5	0.2	1	1	201.555	76
25	34	0.5	0.2	1	1	218.022	77
25	34	0.5	0	1	0	214.201	78
26	34	0.5	0	1	0	207.281	79
26	34	0.5	0	1	0	184.299	80
26	34	0.5	0	1	0	226.84	81
25	34	0.5	0	1	0	202.325	82
24	34	0.5	0	1	0	200.343	83
25	32	0.5	0	1	0	201.891	84
25	32	0.5	0	1	0	197.079	85
25	32	0.5	0	1	0	193.066	86
25	31	0.5	0	1	0	199.94	87
25	31	0.5	0	1	0	195.411	88
25	31	0.5	0	1	0	199.065	89
25	31	0.5	0	1	0	197.739	90
22	31	0.5	0	1	0	181.802	91
22	30	0.5	0	1	0	178.466	92
22	30	0.5	0	1	0	185.74	93
22	30	0.5	0	1	0	193.794	94
22	30	0.5	0	1	0	193.246	95
22	32	0.5	0	1	0	177.815	96
23	32	0.5	0	1	0	171.007	97
22	32	0.5	0	1	0	181.258	98
22	31	0.5	0	1	0	184.414	99
22	31	0.5	0	1	0	181.285	100
21	32	0.5	0	1	0	176.399	101
21	33	0.5	0	1	0	184.202	102
21	31	0.5	0	1	0	177.134	103
20	32	0.5	0	1	0	159.948	104
20	26	0.5	0	1	0	156.329	105
19	27	0.5	0	1	0	157.756	106
19	25	0.5	0	1	0	150.897	107
19	24	0	0	0	0	140.316	108
21	24	0	0	0	0	134.973	109
21	24	0	0	0	0	137.204	110
18	24	0	0	0	0	148.951	111
18	24	0	0	0	0	133.915	112
18	23	0	0	0	0	131.739	113
18	22	0	0	0	0	122.493	114
18	19	0	0	0	0	123.967	115
19	19	0	0	0	0	131.127	116
19	19	0	0	0	0	127.796	117
19	19	0	0	0	0	136.997	118
19	20	0	0	0	0	134.347	119
19	20	0	0	0	0	137.184	120
19	20	0	0	0	0	135.535	121
19	20	0	0	0	0	128.181	122
19	20	0	0	0	0	138.247	123
19	20	0	0	0	0	145.721	124
19	20	0	0	0	0	138.671	125
19	20	0	0	0	0	141.395	126
19	20	0	0	0	0	131.265	127
19	20	0	0	0	0	133.215	128
19	20	0	0	0	0	139.863	129
20	20	0	0	0	0	132.737	130
19	20	0	0	0	0	132.252	131
19	19	0	0	0	0	134.156	132
19	20	0	0	0	0	125.639	133
18	19	0	0	0	0	126.722	134
18	18	0	0	0	0	128.061	135
18	18	0	0	0	0	124.746	136
18	18	0	0	0	0	124.805	137
18	19	0	0	0	0	131.962	138
18	18	0	0	0	0	118.708	139
19	20	0	0	0	0	121.032	140
19	19	0	0	0	0	117.076	141
19	20	0	0	0	0	122.448	142
19	20	0	0	0	0	129.155	143
19	20	0	0	0	0	130.768	144
19	20	0	0	0	0	136.318	145
19	20	0	0	0	0	124.667	146
19	20	0	0	0	0	132.588	147
19	20	0	0	0	0	143.722	148
20	20	0	0	0	0	137.006	149
20	20	0	0	0	0	147.862	150
20	20	0	0	0	0	136.818	151
21	20	0	0	0	0	143.407	152
22	20	0	0	0	0	142.539	153
22	20	0	0	0	0	133.842	154
22	20	0	0	0	0	147.551	155
22	19	0	0	0	0	140.916	156
22	19	0	0	0	0	146.341	157
22	19	0	0	0	0	140.571	158
21	19	0	0	0	0	127.33	159
20	19	0	0	0	0	134.544	160
19	19	0	0	0	0	132.866	161
19	20	0	0	0	0	132.821	162
20	20	0	0	0	0	135.295	163
20	20	0	0	0	0	146.32	164
20	20	0	0	0	0	144.71	165
20	20	0	0	0	0	141.78	166
21	20	0	0	0	0	139.383	167
21	20	0	0	0	0	135.193	168
21	19	0	0	0	0	141.299	169
21	19	0	0	0	0	138.931	170
21	19	0	0	0	0	143.988	171
21	19	0	0	0	0	141.108	172
21	20	0	0	0	0	138.669	173
22	20	0	0	0	0	137.915	174
23	21	0	0	0	0	153.933	175
23	21	0	0	0	0	141.592	176
23	21	0	0	0	0	154.502	177
23	21	0	0	0	0	148.367	178
22	21	0	0	0	0	158.895	179
24	21	0	0	0	0	150.647	180
24	21	0	0	0	0	163.563	181
23	21	0	0	0	0	144.438	182
22	21	0	0	0	0	127.083	183
22	20	0	0	0	0	155.146	184
22	20	0	0	0	0	150.837	185
23	20	0	0	0	0	137.307	186
23	19	0	0	0	0	147.068	187
23	19	0	0	0	0	126.925	188
23	19	0	0	0	0	134.763	189
23	18	0	0	0	0	137.958	190
22	18	0	0	0	0	146.9	191
22	18	0	0	0	0	139.34	192
22	18	0	0	0	0	141.155	193
22	18	0	0	0	0	129.731	194
22	17	0	0	0	0	124.497	195
23	17	0	0	0	0	128.692	196
23	17	0	0	0	0	121.68	197
23	17	0	0	0	0	122.271	198
20	17	0	0	0	0	123.413	199
20	17	0	0	0	0	125.226	200
20	17	0	0	0	0	128.843	201
20	17	0	0	0	0	127.902	202
20	17	0	0	0	0	130.749	203
20	17	0	0	0	0	129.575	204
20	17	0	0	0	0	132.519	205
20	16	0	0	0	0	121.82	206
20	15	0	0	0	0	110.339	207
19	15	0	0	0	0	114.7	208
19	14	0	0	0	0	111.923	209
19	14	0	0	0	0	114.794	210
19	14	0	0	0	0	120.836	211
19	14	0	0	0	0	106.912	212
18	14	0	0	0	0	96.6666	213
18	14	0	0	0	0	93.7834	214
18	14	0	0	0	0	102.408	215
17	14	0	0	0	0	100.199	216
17	14	0	0	0	0	103.889	217
17	14	0	0	0	0	105.809	218
18	16	0	0	0	0	107.355	219
18	16	0	0	0	0	111.537	220
18	16	0	0	0	0	116.015	221
19	16	0	0	0	0	114.332	222
19	16	0	0	0	0	120.218	223
19	16	0	0	0	0	123.612	224
19	16	0.333333	0	1	0	122.994	225
19	16	0.333333	0	1	0	113.903	226
